dispm,velm,accm,displ,vell,accl,act,wspd,next_wspd
0.00014290350657311332,0.0002652698845982705,0.0006549831189808774,-0.00010436572771513793,-9.14136134623214e-05,0.0002971822002316599,0.0,5.808,6.996
0.00022052048292167588,0.000508042661282187,0.0017948460599825015,-0.00010179973983903522,-0.00016812731800645923,0.0002706065116139778,20.0,5.808,6.996
0.0002153487738125158,0.0004720009850079881,0.001846822291055512,-9.696784727953372e-05,-0.00023303944778251836,0.00020932206681830554,40.0,5.808,6.996
0.00020982990491783568,0.0004446202678958124,0.001967065104083064,-8.285827839092227e-05,-0.0002848490212785193,1.0900718420818924e-05,60.0,5.808,6.996
0.000201172137882875,0.0004147513328745529,0.001990207807454152,-5.9539133510872056e-05,-0.00030700479120906955,-0.00032600314966621145,80.0,5.808,6.996
0.00019604686404208992,0.0004036329634510629,0.001881835815984765,-2.990174903832025e-05,-0.00027179787458696963,-0.0007631451589773506,100.0,5.808,6.996
0.00018956680820943043,0.0003831112131421669,0.001700320538151912,-4.875095920450932e-06,-0.00017227600666557658,-0.0011374961670255787,120.0,5.808,6.996
0.0001877808193729833,0.00037943849396076135,0.0016844682320455969,1.1137389134472751e-05,-0.00014484106621158688,7.762193440687286e-05,140.0,5.808,6.996
0.00018366577107421588,0.0003766978855794459,0.0017385867486222571,2.4834392404808998e-05,-0.0001433054659768086,6.707351089074403e-05,160.0,5.808,6.996
0.0001790547592498204,0.00037027794087101014,0.001743792137420292,3.540953386762608e-05,-0.00013852453886719024,5.493517560002823e-05,180.0,5.808,6.996
0.0001723751399730872,0.00036419171197716064,0.001727982340151585,4.3097685340915086e-05,-0.00013182379365366806,4.322190714670179e-05,200.0,5.808,6.996
0.00020218232277528246,0.0006078099965878326,0.0017271285139937244,-1.1848113453761772e-05,0.00021683131977704242,0.00016367173509530459,0.0,6.82,5.808
0.00015052831366034743,0.0002528550855526426,0.0007826830806110538,-1.8121577938295306e-05,0.00022402185027299467,-6.707712859506984e-05,20.0,6.82,5.808
0.00016768424990055552,0.00029138817664203017,0.0010825585723225227,-3.836443074063888e-05,0.0002221973960270106,-8.824066452471337e-05,40.0,6.82,5.808
0.00017945508056530242,0.00032966886266767143,0.0013143506432952764,-6.215561944296764e-05,0.00022784939929034446,-8.512496258966364e-05,60.0,6.82,5.808
0.0001894064756834041,0.00036708892764464584,0.0015617164205250088,-8.821610523926078e-05,0.0002329459846937349,-6.046755733457976e-05,80.0,6.82,5.808
0.0001914674967851381,0.0003880346523889518,0.0017424452758171302,-0.0001120707702056255,0.00022925942129797447,-1.6377474150793368e-05,100.0,6.82,5.808
0.00018596136479819824,0.0003912394777705729,0.0018447676553722135,-0.00012921799340153583,0.00021419098751624424,4.2272327630016044e-05,120.0,6.82,5.808
0.00017623041422843523,0.0003802148001616353,0.0018643630877454075,-0.0001376207721403868,0.00018976643337385943,0.00011465411073824296,140.0,6.82,5.808
0.00016262672646047324,0.0003609826147291106,0.0019432585229707785,-0.00013781612468055903,0.00015971779436507809,0.00020700426675061446,160.0,6.82,5.808
0.000146158340139682,0.0003363619978771293,0.0019524861833905506,-0.00013309990685707166,0.00012979455579225036,0.0003175949023537345,180.0,6.82,5.808
0.00013288954777103135,0.00031351013977267474,0.0018908576199132127,-0.00012602848260087596,0.00010023687572195081,0.0004871108896407762,200.0,6.82,5.808
0.0002518383753423507,0.0006674738698925868,0.0022616128986369132,0.00010166054883039506,-9.689156787578951e-05,-0.00031679807649843673,0.0,7.0840000000000005,6.82
0.00020429673249297158,0.00048288181552884996,0.001570743306379313,0.00012903084758540375,-0.00015964508070546063,-0.000485841202134683,20.0,7.0840000000000005,6.82
0.00019480893022364904,0.00040228848576692066,0.0018256337675058448,0.0001533266081624849,-0.00015376805551550916,-0.0006411828003928977,40.0,7.0840000000000005,6.82
0.00019197079673835413,0.00037682137806119856,0.002177090833652344,0.00017745263982446254,-0.00011456205871678574,-0.0009707647325841128,60.0,7.0840000000000005,6.82
0.0001919274705263121,0.00037951979844004806,0.0025331600987614075,0.00019058267788478385,3.944129078561995e-06,-0.001627692233455635,80.0,7.0840000000000005,6.82
0.00019153148191389772,0.0003959048658532753,0.0027475457900279,0.00018149303911496617,0.0001652228566987115,-0.0015179404467162345,100.0,7.0840000000000005,6.82
0.00018694021140845318,0.00039329792703062915,0.0026769092099471754,0.0001515090648038965,0.0002915252343432634,-0.0010985689006224682,120.0,7.0840000000000005,6.82
0.0001808455680744729,0.00037666448091327044,0.002300952720129129,0.00011532556125356891,0.00035081488131249647,-0.0005793269471360246,140.0,7.0840000000000005,6.82
0.0001730520499385829,0.00036883271872544383,0.0018481306560497522,7.996203673615553e-05,0.0003522223603243071,-6.386227166341514e-05,160.0,7.0840000000000005,6.82
0.00016666971994062216,0.000363732773270817,0.001839886975748761,5.1303291360734774e-05,0.0003134549725366121,0.0003595121759302347,180.0,7.0840000000000005,6.82
0.00015831326714178486,0.00035237247429996263,0.0018217866227848477,3.2855097075473056e-05,0.00026946172137144416,0.0006347372455399034,200.0,7.0840000000000005,6.82
0.00017619663107693625,0.0004643824920103912,0.001203377564965324,-0.0001048621263097628,-0.0002555259387210138,0.0005314719474324478,0.0,8.052,7.0840000000000005
0.0002571196653885327,0.00068623052724232,0.0027160895459638714,-8.543798977210995e-05,-0.0003183212778839388,0.0002571075138155656,20.0,8.052,7.0840000000000005
0.00023148865680669949,0.0005582136176803907,0.0025112839906410297,-5.053684650482048e-05,-0.000358296052984284,-0.0002461649425026118,40.0,8.052,7.0840000000000005
0.00021307375662343175,0.00048447673417866455,0.0023182507252861415,-8.294178099388595e-06,-0.00028686216297569634,-0.0008453713127504776,60.0,8.052,7.0840000000000005
0.00019938688265610691,0.0004349609704456415,0.0021134521243907217,2.628506980602078e-05,-0.00027916293934142437,0.00023194652694315447,80.0,8.052,7.0840000000000005
0.00018571923688842705,0.0004133315804292755,0.0020554695530672724,5.2764026523086406e-05,-0.0002666932386314307,0.0001515228881863152,100.0,8.052,7.0840000000000005
0.00017224524711793607,0.0003868661472321732,0.00204247400980774,6.772246639785251e-05,-0.0002401740586114474,7.935542550892142e-05,120.0,8.052,7.0840000000000005
0.00015945125549595454,0.0003644807377408329,0.0019563702487750225,7.420274212797304e-05,-0.0002111014331192811,2.924670964792311e-05,140.0,8.052,7.0840000000000005
0.0001451460776645038,0.00034098696136979827,0.0018882841877325596,7.46525628967002e-05,-0.000182850443866952,-6.292059607813138e-06,160.0,8.052,7.0840000000000005
0.00013009397656609908,0.0003159721114130655,0.0018244200212175635,7.223432013114051e-05,-0.00015851498669495177,-2.923744611908016e-05,180.0,8.052,7.0840000000000005
0.00012657240548821707,0.00028160796043904775,0.001679226971759997,6.946166097489937e-05,-0.00013933810591332588,-4.1176427564026976e-05,200.0,8.052,7.0840000000000005
0.0002647452655657259,0.0007239273974347842,0.0024334752662429635,7.910777088369836e-05,-0.000287248399051034,-0.00024612538832012945,0.0,7.8759999999999994,8.052
0.00024293611840230843,0.0006057822368821848,0.002155317479107817,0.00011780610241925213,-0.00025165367139295584,-0.00046240501027988885,20.0,7.8759999999999994,8.052
0.00021370050364107558,0.00046579524979835536,0.0018582395651325692,0.00015000954362829586,-0.00023926826180928156,-0.0006208217665678161,40.0,7.8759999999999994,8.052
0.00020095064200045646,0.00041719647223860314,0.0021108488837285064,0.0001805476721990757,-0.0001897337646900491,-0.0009678957884269457,60.0,7.8759999999999994,8.052
0.00019729421763041752,0.00041532236391268306,0.002561583039473376,0.0001941956070096597,-6.520194288181053e-05,-0.0016826727364823279,80.0,7.8759999999999994,8.052
0.00019343190343078646,0.0004113538162429212,0.0027846932657225928,0.00018399439291903462,0.00011046234730669759,-0.0018317644189496027,100.0,7.8759999999999994,8.052
0.0001864210883777813,0.0003897355991937877,0.0026859353890581216,0.00015280422393582527,0.00024091752781471462,-0.0013953912617038744,120.0,7.8759999999999994,8.052
0.0001725859766043338,0.00037637777893172604,0.0022899230668305725,0.00011828207475030869,0.00030079588193727155,-0.0009004580762476742,140.0,7.8759999999999994,8.052
0.00016294318326340337,0.0003653250946397264,0.0019312829438077694,8.99292511010205e-05,0.0003126712010961267,-0.0004887010211518969,160.0,7.8759999999999994,8.052
0.00015085172758497244,0.0003470700694071457,0.0018918057734645312,6.717168541951213e-05,0.00030020524755754516,-0.00015509337789378712,180.0,7.8759999999999994,8.052
0.00013962258407194204,0.0003296755495168355,0.0018344787122977844,5.365136039342111e-05,0.0002827246186274117,4.452766043222035e-05,200.0,7.8759999999999994,8.052
0.00021354388407465464,0.0005918862416961283,0.0016980894196764263,6.173945609482156e-05,-0.00038679095841282277,-0.0003340647898564573,0.0,8.668,7.8759999999999994
0.0002737304166260718,0.0007057861444411243,0.002744814206588576,0.00010117064723130484,-0.00035959506513812286,-0.00040474972535957686,20.0,8.668,7.8759999999999994
0.00022926051728539034,0.0005281466017957444,0.002263331791487678,0.00014518551497434503,-0.0003373454862898279,-0.0006112817578658214,40.0,8.668,7.8759999999999994
0.00021075798940961346,0.0004615596494377151,0.0021148404847056513,0.00018190473716956534,-0.0002639818446456504,-0.001016219793372682,60.0,8.668,7.8759999999999994
0.0001981790809184281,0.0004454987059442674,0.002565109955246094,0.0001934779579752865,-0.00013004154082419224,-0.0016443339709528789,80.0,8.668,7.8759999999999994
0.00019206742429899582,0.00041443815576214395,0.002760396750997753,0.0001756290112548935,5.11194466774804e-05,-0.0020566634280412104,100.0,8.668,7.8759999999999994
0.0001761795878311629,0.00038052485834506975,0.002541801887574293,0.0001472525393149135,0.00016909320461299646,-0.0016595551966223233,120.0,8.668,7.8759999999999994
0.0001614490219177217,0.00036831981381347774,0.0021747017484490066,0.00011937730573006298,0.0002239984467421894,-0.0012608432302579303,140.0,8.668,7.8759999999999994
0.00014801200173775888,0.0003480095683140203,0.0019490550881229689,9.141036506392739e-05,0.00024449614635222626,-0.0008559315775511278,160.0,8.668,7.8759999999999994
0.0001352064532012862,0.000327436313440616,0.0018974854547942914,7.61208090867849e-05,0.00024707740629939534,-0.0006333470783805046,180.0,8.668,7.8759999999999994
0.00012175373451607428,0.0003042335442936931,0.0018146369125396772,4.279002672353125e-05,0.00021661505438714314,-0.0001430196344614631,200.0,8.668,7.8759999999999994
0.0001966533000887085,0.0005610163103063834,0.0015307564876472705,7.798783719808157e-05,0.00028261209818343063,-0.0003864282063815627,0.0,8.404,8.668
0.00020779283523766502,0.0004928884701563463,0.0016751522662472242,5.2291179614320566e-05,0.00036601090212584793,-2.3510340854201062e-05,20.0,8.404,8.668
0.0002060865856559013,0.0004392736447738444,0.0017559995468985129,1.0848561402780577e-05,0.0003442553743979541,0.0005806177613353218,40.0,8.404,8.668
0.00020469119078138926,0.00043360252049481966,0.0019332467745123262,-3.120419759761244e-05,0.0003362529364246487,-0.000254636446044037,60.0,8.404,8.668
0.00019855411574586852,0.00043665846344851343,0.002101905808498083,-6.762001422798249e-05,0.0003251473548029477,-0.00013597464461495408,80.0,8.404,8.668
0.00018199873043214898,0.0004149201688845931,0.0021372391904760715,-8.953337215827701e-05,0.0002906201509439477,-2.332449304760867e-05,100.0,8.404,8.668
0.00017855087828113988,0.0003814085054560746,0.0020582050675725084,-9.722602562852038e-05,0.0002468684420094322,6.198883615987726e-05,120.0,8.404,8.668
0.0001671360531124375,0.0003737501826626622,0.0020020486898874174,-9.658816382519769e-05,0.00020654821991649688,0.00011534116546798651,140.0,8.404,8.668
0.00015395933576068134,0.00035669848429694106,0.001971642940326125,-9.24883252978698e-05,0.0001740301393184508,0.00014156619812903443,160.0,8.404,8.668
0.00013931429695100144,0.0003318140862372281,0.0018910669461656396,-8.626623907855017e-05,0.00014737631274738914,0.0001522658149151272,180.0,8.404,8.668
0.0001282830260834752,0.0003124846595636446,0.0018292322240378814,-7.903011569250502e-05,0.00012507769610159625,0.0001617039447167845,200.0,8.404,8.668
0.0002627512688305836,0.0007651372398533923,0.0024051118003013535,-0.00011151623176694363,0.0003704997616373327,0.0007806226453432057,0.0,9.02,8.404
0.00023097891374481347,0.0005675460158527483,0.002101398820215486,-0.00014478840289006766,0.00033243445013708835,0.0008076589974250261,20.0,9.02,8.404
0.00022832802839076462,0.0005246539254140026,0.0022540463809120445,-0.0001898680469434146,0.0002569865338938799,0.001240511305783936,40.0,9.02,8.404
0.00022012880649288513,0.0005154701136736812,0.0026812737293296683,-0.0002104789920147588,8.801233241197766e-05,0.0019724892942770164,60.0,9.02,8.404
0.00020947419781283525,0.00046929238709414087,0.003014345817873994,-0.0001915460109023491,-0.00013835801816518061,0.002019510946845756,80.0,9.02,8.404
0.0001950780702187735,0.0004119169908298589,0.003003211811447453,-0.00014948794153346527,-0.0002738892033003134,0.0014253816061295746,100.0,9.02,8.404
0.00016543673285973897,0.00036805033572608433,0.0027942480646712072,-0.00011177019949307577,-0.0003173281823141007,0.0008815277628164219,120.0,9.02,8.404
0.0001376184681375624,0.00033477928904829203,0.0025244235035445863,-8.024652062779651e-05,-0.0003151543880314311,0.0004215489140898627,140.0,9.02,8.404
0.0001224811486823111,0.00031109470534171314,0.0022418483747359184,-5.665667941373915e-05,-0.00028694755623203137,7.358031893290603e-05,160.0,9.02,8.404
0.00010607238232828392,0.0002821862044429748,0.0019519263970492647,-4.320529322868556e-05,-0.0002601610795117765,-0.00012635024012348567,180.0,9.02,8.404
0.00011296856680190255,0.00029890332303466645,0.0017970645595725098,-7.122647009067469e-05,-0.0002931761715257956,0.0002869143839845306,200.0,9.02,8.404
0.00026291072896072754,0.0007851494643008857,0.002558663509668032,6.792562677407315e-05,0.00020929601217525298,-5.0910661282334886e-05,0.0,6.9079999999999995,9.02
0.00018239458071105487,0.0003715758596802679,0.001246841599221353,7.126893075433725e-05,0.00024174816261408042,-0.00010424813331945818,20.0,6.9079999999999995,9.02
0.0001826025301401614,0.0003465351554728418,0.001318912346565421,4.9499030756626516e-05,0.00027838833093113934,0.0002080180350674775,40.0,6.9079999999999995,9.02
0.0001846797937331414,0.0003478433713501544,0.0014311834278524368,1.9839936979854017e-05,0.0002516311141464086,0.0006442822564805584,60.0,6.9079999999999995,9.02
0.0001902867292863872,0.00037130273196211316,0.0015861307913886357,-6.118017591287122e-06,0.00020142773790000548,-0.00012931472359066726,80.0,6.9079999999999995,9.02
0.00019164807675970462,0.00039103806100544496,0.001776610759233875,-2.977749357399183e-05,0.00020677810778485956,-0.00011185558121292191,100.0,6.9079999999999995,9.02
0.0001851092477607875,0.0003923393335606086,0.001872856000090805,-4.991421313298137e-05,0.00020365510257982914,-8.595559415515905e-05,120.0,6.9079999999999995,9.02
0.0001821566510424337,0.00038005929210455856,0.0018831570818964565,-6.405654922740756e-05,0.0001925556726442699,-5.6487376642078186e-05,140.0,6.9079999999999995,9.02
0.00018227718006861486,0.0003685237111733361,0.0018499800546098353,-7.162755312518149e-05,0.00017608905417706018,-2.8265724331423333e-05,160.0,6.9079999999999995,9.02
0.00017506804225420319,0.00036627169079255287,0.0017898684127469514,-7.461022978289613e-05,0.00015855141739781612,-5.889195364254234e-06,180.0,6.9079999999999995,9.02
0.0001672290468764565,0.00035938044805192615,0.0018163813265089604,-7.538160043702232e-05,0.00014269229202453697,9.834359321516502e-06,200.0,6.9079999999999995,9.02
0.00017165672149201745,0.00040127712651269524,0.0011858521873403945,-4.3795247412490895e-05,-0.00011130143307342213,0.00010279126367850275,0.0,4.972,6.9079999999999995
0.0001838525390490273,0.0003689051811130876,0.001252187519182287,-2.0071221431186824e-05,-0.0001609833718193402,-0.0002361268886496576,20.0,4.972,6.9079999999999995
0.00018566401881177705,0.00035865820041427896,0.0012930496731388395,-7.656775097224025e-06,-0.0001487482564314522,-0.0004188524291765523,40.0,4.972,6.9079999999999995
0.0001828450280556736,0.000342485299392968,0.0012688905102862097,3.195578781263946e-06,-0.00012835117620706293,-3.089465681325478e-05,60.0,4.972,6.9079999999999995
0.00017732225064828858,0.0003194124197890945,0.0011937387437136319,1.4246197476579789e-05,-0.00012654822146686035,-1.8861157232924564e-05,80.0,4.972,6.9079999999999995
0.00017570754398247863,0.0003148692913971939,0.00116321831147118,2.6230995646912204e-05,-0.0001269673140208688,-9.232918090766038e-06,100.0,4.972,6.9079999999999995
0.00018322434941291836,0.00033920994451890833,0.0013142394697600796,3.912224378633666e-05,-0.0001284054937478041,-2.732672478112866e-06,120.0,4.972,6.9079999999999995
0.00018780787771200495,0.00035780483475626366,0.0014443844367459813,5.2407551601735095e-05,-0.00012973132715825107,8.898032037760287e-07,140.0,4.972,6.9079999999999995
0.00018883553014324163,0.000368870121670891,0.0015484531514790346,6.531530625290562e-05,-0.0001300417017405195,1.848758715370334e-06,160.0,4.972,6.9079999999999995
0.00018767626660273293,0.00037276362204796546,0.0016145711097839616,7.665438904573659e-05,-0.00012833743569846327,3.171986389691194e-08,180.0,4.972,6.9079999999999995
0.00018590744817930584,0.00036935753048713714,0.0016519839221839803,8.561049713619597e-05,-0.0001244495254320419,-3.773495784867007e-06,200.0,4.972,6.9079999999999995
0.000204424172348778,0.0005512027741867032,0.001752037613671202,8.240393150469444e-05,6.464356262766977e-05,-8.755770822602858e-05,0.0,5.412,4.972
0.000155439782140307,0.00030823763381644794,0.0012033435517333903,8.528864684325124e-05,0.0001811958217543285,-0.00014609269018297458,20.0,5.412,4.972
0.00015132312549369335,0.00024320193860865807,0.001295412438554342,7.816094615518542e-05,0.0002342620324439447,-4.96571738681452e-05,40.0,5.412,4.972
0.00016324698765753933,0.0002807336419850627,0.0012347707121631963,6.390660450475303e-05,0.00026760285798333865,0.0001534848667176537,60.0,5.412,4.972
0.00017409351238794861,0.00031024848640027775,0.001145279569901427,4.191638015603456e-05,0.00026751866836400033,0.0004741539406539448,80.0,5.412,4.972
0.00018179690822853862,0.0003345462703259999,0.0013011071668670717,1.8257904676172058e-05,0.00022179944687911413,0.0008255978938254289,100.0,5.412,4.972
0.00018757348311671164,0.0003573628193230598,0.0014557825700520154,-5.718382855935175e-07,0.00013567481133363338,-5.617372019176575e-05,120.0,5.412,4.972
0.00018917100910636033,0.00037148111924350076,0.0015819032281533367,-1.5191247474070051e-05,0.00013714595523238964,-5.2297389328206844e-05,140.0,5.412,4.972
0.00018684229818449825,0.0003764220471640122,0.001661932069535928,-2.8718781715210685e-05,0.00013673335474705318,-4.639425524015336e-05,160.0,5.412,4.972
0.00018318934886569588,0.00037226106542232937,0.00169352060401755,-4.01683492304302e-05,0.00013398570328161647,-3.885802906243635e-05,180.0,5.412,4.972
0.0001834985300687525,0.00036567485334811,0.0016995351694525222,-4.899541328456393e-05,0.00012910061193460368,-3.0516491069095947e-05,200.0,5.412,4.972
0.00013642859365571117,0.00027447473014877746,0.0007233725927068808,-9.597582209673349e-05,6.624429338054728e-05,9.906455003062978e-05,0.0,3.652,5.412
0.00015653861498883239,0.00036940204444374503,0.00136944998046437,-9.365564223137314e-05,1.3934580799523932e-05,5.344193384272443e-05,20.0,3.652,5.412
0.00015390106634398002,0.000319262623807781,0.001347305698786834,-9.145074896361277e-05,1.4537493555753897e-05,-1.2761854812083111e-06,40.0,3.652,5.412
0.00015379673122151743,0.0002892425651208874,0.0013154243479345457,-9.484159757962772e-05,2.738243971719655e-05,-3.082511781202574e-05,60.0,3.652,5.412
0.0001588811642064071,0.0002862524372911334,0.00136156669930358,-0.00010190784167792911,4.0308652125978456e-05,-4.3871777377693244e-05,80.0,3.652,5.412
0.0001666706211389683,0.00030015915422734653,0.001460672360261755,-0.00011083852049126022,5.074886325271224e-05,-4.832087892112241e-05,100.0,3.652,5.412
0.000174330467090675,0.0003166953438527741,0.0015871895672784973,-0.00012151650365358202,6.045255056973131e-05,-5.0659126383826064e-05,120.0,3.652,5.412
0.00018090753497690312,0.0003331972435599254,0.0017390570454443258,-0.0001330571372589566,6.839562957941699e-05,-5.0060702678799775e-05,140.0,3.652,5.412
0.00018606936628027274,0.000348828454700647,0.001903739817848857,-0.00014501562810824688,7.469876808290045e-05,-4.6749225125106385e-05,160.0,3.652,5.412
0.00018873228811139596,0.0003592888640718716,0.0020747989070686594,-0.00015740078929472835,7.975842878758712e-05,-3.8239846903739206e-05,180.0,3.652,5.412
0.00018932920054417674,0.00036678205042259846,0.0022522741384253934,-0.00016912938198541193,8.226455478680501e-05,-1.4221962929991188e-05,200.0,3.652,5.412
0.00023047790371415132,0.000703985313151095,0.0024334436450799456,3.6705509939533994e-05,0.00015653320837526823,1.534259548362548e-05,0.0,3.08,3.652
0.0001340092534124097,0.00016114454824533186,0.0006297289320495772,3.792790337383232e-05,0.00011003277248760384,4.089264477615162e-06,20.0,3.08,3.652
0.0001288290865945154,0.00014768432445310767,0.0005881187676945455,3.066874113732274e-05,0.00013503003516118377,0.00010640838698399177,40.0,3.08,3.652
0.00012576797194025036,0.00017015470356825238,0.0005150404620271045,1.9225908686390618e-05,0.0001383506897729043,0.000272796298041379,60.0,3.08,3.652
0.0001234257619226511,0.0001946933550018789,0.0005331701167947815,7.454165255469324e-06,0.00011167632652392016,0.0004482182225701038,80.0,3.08,3.652
0.00013316627337719232,0.00021701954054432744,0.0006350848164375558,-7.293225027083243e-07,7.997502417009453e-05,4.123484136724674e-07,100.0,3.08,3.652
0.00014204948779440125,0.00023757746435155568,0.0007302587615156108,-7.346411459502112e-06,7.757730367724381e-05,3.7719716853299318e-06,120.0,3.08,3.652
0.00015034164447341505,0.0002568365160257479,0.0008215009186324458,-1.3643287602873366e-05,7.55381175371608e-05,5.623318359190645e-06,140.0,3.08,3.652
0.0001580648718658824,0.0002751897618471453,0.0009101278752907974,-1.9835623798356356e-05,7.395152832516194e-05,6.478848276534566e-06,160.0,3.08,3.652
0.0001652119892636654,0.00029256376828614604,0.0009963342038503643,-2.6122686494793705e-05,7.286953352538978e-05,6.620507486786467e-06,180.0,3.08,3.652
0.0001716988126957158,0.0003086759791364933,0.0010793408913445108,-3.2627996117838786e-05,7.224942695646533e-05,6.308707924914033e-06,200.0,3.08,3.652
0.00011978816553068534,0.0001992687331883378,0.0004809377329150175,7.060431117974022e-05,7.79001479493785e-05,-3.8096999330252e-05,0.0,3.1239999999999997,3.08
0.0001485248093567586,0.0002284780417304602,0.0010467827349340101,7.915021977130569e-05,7.16306497883118e-05,-0.0001618257923023026,20.0,3.1239999999999997,3.08
0.00014017246471092644,0.0001934533997211929,0.0011679930486556125,8.591926121555067e-05,9.815098357519053e-05,-0.00026427810757461686,40.0,3.1239999999999997,3.08
0.0001335352303196377,0.00017263506003943054,0.0012775737617465904,8.620481595051193e-05,0.00014362920019139383,-0.00027486889841595914,60.0,3.1239999999999997,3.08
0.00012834319737133586,0.00019716928934771505,0.0013050052754887771,8.019051130475677e-05,0.0001870476585643008,-0.00019330530134082342,80.0,3.1239999999999997,3.08
0.00013451361794691502,0.00021970083777528936,0.001262360444694973,6.817093507470876e-05,0.0002192155553928755,-2.2584132026437915e-05,100.0,3.1239999999999997,3.08
0.00014342801222552628,0.0002403275292071029,0.001148880425342786,5.359611264156294e-05,0.00023348652430443904,0.00018792603310020204,120.0,3.1239999999999997,3.08
0.0001516874466266469,0.0002597093517523033,0.0009957016313657243,3.5582870311572226e-05,0.00022168377139157014,0.0004522596148392634,140.0,3.1239999999999997,3.08
0.00015941934285281808,0.0002781726699314774,0.0009244865340197409,1.842509466688707e-05,0.00018127962636318735,0.0007081605259939171,160.0,3.1239999999999997,3.08
0.0001665286663674234,0.0002956581896075526,0.0010118962443480851,5.137914126653313e-06,0.00011355236995879876,0.0009113843079338929,180.0,3.1239999999999997,3.08
0.00017299084888436887,0.00031193011239718024,0.001096412272079731,-2.6072388826714502e-06,7.2659777915325e-05,-9.936162596265768e-06,200.0,3.1239999999999997,3.08
0.00010448618257471873,9.132396691074684e-05,0.00010344165533989386,-3.335999548093639e-05,8.084759615095002e-05,2.8471219413588836e-05,0.0,2.992,3.1239999999999997
0.00010876096323226612,0.0001790700577061206,0.00046354389963037645,-3.8960275652827e-05,8.011143425329777e-05,-4.358173200633206e-06,20.0,2.992,3.1239999999999997
0.00010843396847849066,0.00018291617096156514,0.0005444722145935884,-4.722507439901689e-05,7.608177407059452e-05,1.4192107892065523e-05,40.0,2.992,3.1239999999999997
0.00011852792053647175,0.00019783230409477808,0.0006644912359500878,-5.4203012101738796e-05,6.986562886095385e-05,3.585630984212611e-05,60.0,2.992,3.1239999999999997
0.0001289278792702934,0.00021532495363787545,0.0007664250940916824,-5.878368770661964e-05,6.333013330888827e-05,4.193020941265432e-05,80.0,2.992,3.1239999999999997
0.00013850933290021993,0.00023342245292373276,0.0008338747196150163,-6.258712979613332e-05,5.872867602341292e-05,4.092267342868606e-05,100.0,2.992,3.1239999999999997
0.00014702689550661593,0.0002521861173022602,0.0008897061997894562,-6.641502235736285e-05,5.591646309660434e-05,3.759926244266235e-05,120.0,2.992,3.1239999999999997
0.00015477904486213383,0.0002699768219318565,0.0009455061848488355,-7.067535054654967e-05,5.4590131268849825e-05,3.3355037715670724e-05,140.0,2.992,3.1239999999999997
0.00016193166302829723,0.0002859063534503615,0.0010072214871353685,-7.543963511948921e-05,5.4208610087050954e-05,2.9201724448117266e-05,160.0,2.992,3.1239999999999997
0.00016840940863160206,0.00030110210205075774,0.001075999215873411,-8.086330629581345e-05,5.463172497863401e-05,2.5187001235200813e-05,180.0,2.992,3.1239999999999997
0.00017428079944331883,0.00031573838733622015,0.001154110580116591,-8.684765181230342e-05,5.550343190264059e-05,2.16097703222938e-05,200.0,2.992,3.1239999999999997
0.0001627240215607091,0.00040606894376024773,0.0012505818872771655,7.92896117242019e-05,-2.0050001698712852e-05,-2.92802413957934e-05,0.0,3.3,2.992
0.00015686606220708196,0.00026276140375848663,0.001138872187945499,8.943627266828396e-05,-3.8562184878260664e-05,-0.00012121671196870586,20.0,3.3,2.992
0.00014649905824655292,0.00021928977568399605,0.0012811125622466325,9.022264467277701e-05,-2.7419145358050428e-05,-0.00011246805219106528,40.0,3.3,2.992
0.00013709251739339715,0.00018244073311220573,0.0012948589120665584,8.968183275848004e-05,-2.4627232111177087e-05,-7.786378432754707e-05,60.0,3.3,2.992
0.00013153073720967922,0.00020704703491447729,0.0012876880129053735,9.140852109065228e-05,-2.7496779242428622e-05,-5.05619793871087e-05,80.0,3.3,2.992
0.00013969569172395547,0.00022987268176497919,0.0013119848136951438,9.537448621865904e-05,-3.269301920822505e-05,-3.048587442429998e-05,100.0,3.3,2.992
0.00014870680433251126,0.0002509972000536335,0.0013680612785195744,0.00010101794445798737,-3.8222623536277815e-05,-1.7110581118692856e-05,120.0,3.3,2.992
0.0001569423503897936,0.0002708702888266502,0.0014482475434480862,0.00010822459642103002,-4.411693576496451e-05,-6.959161724134356e-06,140.0,3.3,2.992
0.0001645933003987311,0.00028981810885468336,0.0015508913523838265,0.00011648311337539413,-4.962275318346561e-05,1.4990870709241422e-07,160.0,3.3,2.992
0.0001715431978598087,0.00030727441366248107,0.0016687827448014939,0.00012545573676337173,-5.4556657427722705e-05,5.069279466689388e-06,180.0,3.3,2.992
0.00017765899161233058,0.00032352849135838053,0.0017970919923222684,0.00013510114351270914,-5.910523164705944e-05,8.674109854770319e-06,200.0,3.3,2.992
0.000205256709899467,0.0005336615318146816,0.0019351836977586428,-8.387599066712309e-05,-2.9840768658371733e-05,4.955827379098342e-05,0.0,2.156,3.3
0.00013599259530533363,0.0002992297747703252,0.00125130618175454,-8.438294048746421e-05,2.3295641299362775e-05,1.6360655554842347e-05,20.0,2.156,3.3
0.00011952743687909397,0.00023024845078480695,0.0012116185678963372,-8.589426102693206e-05,2.3330585158836542e-05,4.8858238116144826e-06,40.0,2.156,3.3
0.00011200974580797647,0.00020071771548573478,0.0012334098206451083,-8.898917311046793e-05,2.594362459170677e-05,5.168269640175271e-06,60.0,2.156,3.3
