s,a,r,sp
943,14,2.087068,984
943,15,2.005808,984
943,16,1.929756,984
943,17,1.876905,984
943,18,1.817407,984
943,19,1.760856,984
943,20,1.707018,984
1004,1,1.070145,1006
1004,2,1.131104,1006
1004,3,1.177308,1006
1004,4,1.195686,1006
1004,5,1.198684,1006
1004,6,1.185686,1006
1004,7,1.149713,1006
1004,8,1.11528,1006
1004,9,1.075482,1006
1004,10,1.037719,1006
1004,11,0.995847,986
1004,12,0.961978,986
1004,13,-1.075753,986
1004,14,-1.118387,986
1004,15,-1.166398,986
1004,16,-1.214409,986
1004,17,-1.257043,986
1004,18,-1.299677,986
1004,19,-1.347688,986
1004,20,-1.390323,986
984,1,1.076218,1006
984,2,1.153934,1006
984,3,1.223372,1006
984,4,1.263133,1006
984,5,1.289815,1006
984,6,1.276748,1006
984,7,1.255909,1006
984,8,1.227857,1006
984,9,1.186214,1006
984,10,1.139944,1006
984,11,1.096351,986
984,12,1.055183,986
984,13,1.016218,986
984,14,0.984455,986
984,15,0.949038,986
984,16,-0.08,986
984,17,-1.108474,986
984,18,-1.146338,986
984,19,-1.188897,986
984,20,-1.226761,986
1004,1,1.054172,1006
1004,2,1.10875,1006
1004,3,1.147338,1006
1004,4,1.16543,1006
1004,5,1.176342,1006
1004,6,1.15543,1006
1004,7,1.127338,1006
1004,8,1.085786,1006
1004,9,1.046463,1006
1004,10,1.009172,1006
1004,11,0.967857,986
1004,12,-1.065587,986
1004,13,-1.109693,986
1004,14,-1.159385,986
1004,15,-1.209078,986
1004,16,-1.258771,986
1004,17,-1.302877,986
1004,18,-1.346983,986
1004,19,-1.396676,986
1004,20,-1.440782,986
986,1,1.104859,981
986,2,1.22125,981
986,3,1.32971,981
986,4,1.450149,981
986,5,1.538492,961
986,6,1.584754,961
986,7,1.606667,961
986,8,1.594855,961
986,9,1.556626,961
986,10,1.507312,961
986,11,1.460385,961
986,12,1.410149,961
986,13,1.367727,981
986,14,1.327163,981
986,15,1.293056,981
986,16,1.260136,981
986,17,1.228333,981
986,18,1.197582,1001
986,19,1.171881,1001
986,20,1.142902,1001
986,1,1.100422,981
986,2,1.205232,981
986,3,1.305144,981
986,4,1.408016,981
986,5,1.485288,961
986,6,1.518523,961
986,7,1.540107,961
986,8,1.502017,961
986,9,1.471529,961
986,10,1.429839,961
986,11,1.384216,961
986,12,1.340763,961
986,13,1.299312,981
986,14,1.25971,981
986,15,1.22182,981
986,16,1.189896,981
986,17,1.159068,981
986,18,1.133333,1001
986,19,1.104346,1001
986,20,1.083871,1001
986,1,1.09803,981
986,2,1.203333,981
986,3,1.303841,981
986,4,1.407451,981
986,5,1.485373,961
986,6,1.518936,961
986,7,1.513936,961
986,8,1.502373,961
986,9,1.465373,961
986,10,1.423684,961
986,11,1.378071,961
986,12,1.334636,961
986,13,1.293209,981
986,14,1.248841,981
986,15,1.21578,981
986,16,1.183889,981
986,17,1.153095,981
986,18,1.127391,1001
986,19,1.098443,1001
986,20,1.070418,1001
981,1,1.137857,942
981,2,1.280323,942
981,3,1.423849,942
981,4,1.567302,942
981,5,1.71413,942
981,6,1.865735,942
981,7,2.016282,942
981,8,2.169945,942
981,9,2.321864,942
981,10,2.481646,942
981,11,2.629564,942
981,12,2.797143,942
981,13,2.942519,942
981,14,3.104603,942
981,15,3.258333,942
981,16,3.428772,942
981,17,3.584725,942
981,18,3.756154,942
981,19,3.905,942
981,20,4.066667,942
961,1,1.136509,942
961,2,1.277234,942
961,3,1.419783,942
961,4,1.565153,942
961,5,1.711842,942
961,6,1.860625,942
961,7,2.015847,942
961,8,2.173415,942
961,9,2.327549,942
961,10,2.470833,942
961,11,2.633889,942
961,12,2.798268,942
961,13,2.96,942
961,14,3.114211,942
961,15,3.286111,942
961,16,3.444272,942
961,17,3.581667,942
961,18,3.771702,942
961,19,3.938333,942
961,20,4.072414,942
961,1,1.135575,942
961,2,1.274173,942
961,3,1.418735,942
961,4,1.566667,942
961,5,1.70801,942
961,6,1.858889,942
961,7,2.016724,942
961,8,2.163704,942
961,9,2.319238,942
961,10,2.481915,942
961,11,2.629211,942
961,12,2.796,942
961,13,2.935,942
961,14,3.1175,942
961,15,3.261449,942
961,16,3.42,942
961,17,3.595412,942
961,18,3.74871,942
961,19,3.916236,942
961,20,4.1,942
942,1,1.162939,902
942,2,1.343982,902
942,3,1.56232,902
942,4,1.75907,902
942,5,1.936538,902
942,6,2.095,902
942,7,2.248582,902
942,8,2.145714,902
942,9,1.995,902
942,10,1.8625,902
942,11,1.745,902
942,12,1.64,902
942,13,1.545526,902
942,14,1.46,922
942,15,1.396154,922
942,16,1.32367,922
942,17,1.257105,922
942,18,1.20661,922
942,19,1.148902,922
942,20,1.095313,922
942,4,1.738621,902
942,1,1.170573,902
942,2,1.352832,902
942,3,1.572629,902
942,4,1.750115,902
942,5,1.949359,902
942,6,2.108889,902
942,7,2.263507,902
942,8,2.16,902
942,9,2.008333,902
942,10,1.875,902
942,11,1.756765,902
942,12,1.651111,902
942,13,1.556053,902
942,14,1.47,922
942,15,1.405769,922
942,16,1.332844,922
942,17,1.265877,922
942,18,1.215085,922
942,19,1.157033,922
942,20,1.103125,922
902,1,1.246082,901
902,2,1.487409,901
902,3,1.64592,901
902,4,1.809114,901
902,5,1.968103,901
902,6,2.142932,901
902,7,2.295645,901
902,8,2.473043,901
902,9,2.630926,901
902,10,2.811386,901
902,11,2.987105,901
902,12,3.047527,901
902,13,2.854192,901
902,14,2.708846,901
902,15,2.600926,901
902,16,2.477522,901
902,17,2.364153,901
902,18,2.259593,901
902,19,2.162812,901
902,20,2.072932,901
922,1,1.245,901
922,2,1.475149,901
922,3,1.633352,901
922,4,1.798182,901
922,5,1.961755,901
922,6,2.128273,901
922,7,2.290581,901
922,8,2.46,901
922,9,2.633571,901
922,10,2.780189,901
922,11,2.975303,901
922,12,3.131489,901
922,13,2.965303,901
922,14,2.814615,901
922,15,2.702778,901
922,16,2.574867,901
922,17,2.457373,901
922,18,2.349024,901
922,19,2.24875,901
922,20,2.155639,901
902,1,1.240614,901
902,2,1.492646,901
902,3,1.655588,901
902,4,1.812258,901
902,5,1.975,901
902,6,2.137939,901
902,7,2.312107,901
902,8,2.473274,901
902,9,2.659762,901
902,10,2.818687,901
902,11,2.998763,901
902,12,2.993763,901
902,13,2.803687,901
902,14,2.660769,901
902,15,2.55463,901
902,16,2.433274,901
902,17,2.32178,901
902,18,2.218943,901
902,19,2.12375,901
902,20,2.035338,901
901,1,1.205191,921
901,2,1.347143,921
901,3,1.492937,921
901,4,1.646667,941
901,5,1.801923,941
901,6,1.949167,941
901,7,2.099831,921
901,8,2.249157,921
901,9,2.422532,921
901,10,2.588889,921
901,11,2.739118,921
901,12,2.90875,901
901,13,3.049754,901
901,14,3.205862,901
901,15,3.379545,881
901,16,3.504906,881
901,17,3.715,881
901,18,3.868333,881
901,19,3.947553,861
901,20,3.942553,861
901,1,1.258636,921
901,2,1.408367,921
901,3,1.564545,921
901,4,1.7175,941
901,5,1.87911,941
901,6,2.014118,941
901,7,2.171349,921
901,8,2.315932,921
901,9,2.482273,921
901,10,2.623077,921
901,11,2.781735,921
901,12,2.961739,901
901,13,3.094091,901
901,14,3.239524,901
901,15,3.4,881
901,16,3.229524,881
901,17,3.074091,881
901,18,2.931739,881
901,19,2.862447,861
901,20,2.857447,861
921,1,1.111667,925
921,2,1.208182,925
921,3,1.352347,925
921,4,1.436522,925
921,5,1.53314,925
921,6,1.565238,905
921,7,1.599146,905
921,8,1.594146,905
921,9,1.51314,905
921,10,1.472727,905
921,11,1.433889,905
921,12,1.365532,925
921,13,1.302347,925
921,14,1.27,925
921,15,1.213462,925
921,16,1.184151,925
921,17,1.133182,945
921,18,1.085439,945
921,19,1.060172,945
921,20,1.035593,945
921,2,1.230741,925
921,3,1.325,925
921,4,1.468889,925
921,6,1.604146,905
921,9,1.550238,905
921,18,1.106429,945
921,1,1.107676,925
921,2,1.243968,925
921,3,1.395714,925
921,4,1.52902,925
921,5,1.655851,925
921,6,1.765455,905
921,7,1.802209,905
921,8,1.797209,905
921,9,1.750455,905
921,10,1.705556,905
921,11,1.625851,905
921,12,1.552245,925
921,13,1.48402,925
921,14,1.420566,925
921,15,1.361364,925
921,16,1.330714,925
921,17,1.277069,945
921,18,1.226667,945
921,19,1.200082,945
921,20,1.153968,945
925,1,1.070697,806
925,2,1.129241,806
925,3,1.185,786
925,4,1.22424,786
925,5,1.260714,806
925,6,1.261866,826
925,7,1.256866,846
925,8,1.233585,846
925,9,1.193532,846
925,10,1.160762,846
925,11,1.129211,846
925,12,1.093846,846
925,13,1.06,846
925,14,1.032041,846
925,15,1.000697,846
925,16,0.974688,846
925,17,0.949483,846
925,18,0.925038,846
925,19,-1.102407,846
925,20,-1.133333,846
905,1,1.062729,806
905,2,1.130426,806
905,3,1.186794,786
905,4,1.226512,786
905,5,1.245142,806
905,6,1.24619,826
905,7,1.24119,846
905,8,1.224151,846
905,9,1.184358,846
905,10,1.151794,846
905,11,1.120439,846
905,12,1.085299,846
905,13,1.056339,846
905,14,1.023878,846
905,15,0.997,846
905,16,0.966875,846
905,17,0.94182,846
905,18,0.917519,846
905,19,-1.109925,846
905,20,-1.141045,846
905,1,1.066429,806
905,2,1.134068,806
905,3,1.17969,786
905,4,1.235814,786
905,5,1.254621,806
905,6,1.255714,826
905,7,1.250714,846
905,8,1.227606,846
905,9,1.19924,846
905,10,1.166216,846
905,11,1.129211,846
905,12,1.098798,846
905,13,1.064707,846
905,14,1.032041,846
905,15,1.000697,846
905,16,0.974688,846
905,17,0.945534,846
905,18,0.925038,846
905,19,-1.102407,846
905,20,-1.133333,846
846,1,1.09133,928
846,2,1.191005,928
846,3,1.269946,928
846,4,1.345714,948
846,5,1.423485,948
846,6,1.482658,968
846,7,1.387619,968
846,8,1.295196,988
846,9,1.212895,988
846,10,1.139055,1008
846,11,1.077701,1008
846,12,1.021448,1008
846,13,0.97413,1028
846,14,-0.07,1028
846,15,-1.112657,1028
846,16,-1.155314,1028
846,17,-1.193787,1008
846,18,-1.236444,1008
846,19,-1.274916,968
846,20,-1.313389,908
846,1,1.014704,928
846,2,1.025,928
846,3,1.041122,928
846,4,1.04701,948
846,5,1.05877,948
846,6,1.076952,968
846,7,1.083919,968
846,8,1.097363,988
846,9,1.044474,988
846,10,0.979851,1008
846,11,-1.074324,1008
846,12,-1.127633,1008
846,13,-1.176111,1028
846,14,-1.224589,1028
846,15,-1.273068,1028
846,16,-1.321546,1028
846,17,-1.365193,1008
846,18,-1.413671,1008
846,19,-1.457319,968
846,20,-1.500966,908
846,1,1.049726,928
846,2,1.105789,928
846,3,1.162778,928
846,4,1.198391,948
846,5,1.236905,948
846,6,1.270613,968
846,7,1.226905,968
846,8,1.144358,988
846,9,1.070789,988
846,10,1.004726,1008
846,11,0.949739,1008
846,12,-1.102453,1008
846,13,-1.149906,1028
846,14,-1.197358,1028
846,15,-1.244811,1028
846,16,-1.292264,1028
846,17,-1.335,1008
846,18,-1.382453,1008
846,19,-1.425189,968
846,20,-1.467925,908
968,1,1.089907,767
968,2,1.187468,787
968,3,1.27735,807
968,4,1.351014,807
968,5,1.421483,827
968,6,1.462114,827
968,7,1.471369,827
968,8,1.476026,827
968,9,1.447114,827
968,10,1.42352,827
968,11,1.39592,827
968,12,1.36042,827
968,13,1.334408,827
968,14,1.313041,807
968,15,1.284195,807
968,16,1.267578,807
968,17,1.247394,807
968,18,1.23493,807
968,19,1.215249,807
968,20,1.20303,807
1008,1,1.101776,767
1008,2,1.209457,787
1008,3,1.339271,807
1008,4,1.43283,807
1008,5,1.528314,827
1008,6,1.613293,827
1008,7,1.62858,827
1008,8,1.633913,827
1008,9,1.613462,827
1008,10,1.583333,827
1008,11,1.563619,827
1008,12,1.529971,827
1008,13,1.497319,827
1008,14,1.47,807
1008,15,1.447599,807
1008,16,1.429804,807
1008,17,1.399848,807
1008,18,1.386712,807
1008,19,1.377678,807
1008,20,1.372678,807
968,1,1.086981,767
968,2,1.180231,787
968,3,1.264006,807
968,4,1.333801,807
968,5,1.399615,827
968,6,1.43519,827
968,7,1.444233,827
968,8,1.453548,827
968,9,1.42019,827
968,10,1.401411,827
968,11,1.365245,827
968,12,1.338792,827
968,13,1.304822,827
968,14,1.287771,807
968,15,1.259294,807
968,16,1.242857,807
968,17,1.22291,807
968,18,1.210562,807
968,19,1.194694,807
968,20,1.175482,807
827,1,1.15535,1130
827,2,1.321104,1130
827,3,1.498308,1110
827,4,1.673617,1110
827,5,1.843545,1090
827,6,1.892705,1090
827,7,1.774091,1070
827,8,1.668155,1070
827,9,1.57949,1070
827,10,1.498638,1070
827,11,1.430075,1070
827,12,1.366523,1070
827,13,1.307414,1070
827,14,1.256667,1070
827,15,1.208871,1070
827,16,1.167649,1070
827,17,1.128415,1070
827,18,1.094524,1070
827,19,1.061977,1070
827,20,1.037143,1070
827,1,1.117449,1130
827,2,1.244753,1130
827,3,1.36,1110
827,4,1.473213,1110
827,5,1.576942,1090
827,6,1.564203,1090
827,7,1.465,1070
827,8,1.376309,1070
827,9,1.301939,1070
827,10,1.234047,1070
827,11,1.176343,1070
827,12,1.122796,1070
827,13,1.072931,1070
827,14,1.03,1070
827,15,0.989516,1070
827,16,0.954483,1070
827,17,0.921098,1070
827,18,-1.108182,1070
827,19,-1.137424,1070
827,20,-1.160606,1070
827,1,1.14515,1130
827,2,1.306151,1130
827,3,1.475272,1110
827,4,1.630862,1110
827,5,1.790166,1090
827,6,1.820242,1090
827,7,1.705909,1070
827,8,1.603777,1070
827,9,1.518265,1070
827,10,1.440272,1070
827,11,1.374104,1070
827,12,1.31276,1070
827,13,1.25569,1070
827,14,1.206667,1070
827,15,1.160484,1070
827,16,1.120627,1070
827,17,1.082683,1070
827,18,1.049881,1070
827,19,1.018372,1070
827,20,0.994286,1070
1070,1,1.031184,1150
1070,2,1.057797,1130
1070,3,1.063767,1130
1070,4,1.069965,1130
1070,5,1.061207,1130
1070,6,1.045085,1130
1070,7,1.025606,1130
1070,8,1.003046,1150
1070,9,-1.051349,1150
1070,10,-1.100794,1150
1070,11,-1.143889,1150
1070,12,-1.18381,1150
1070,13,-1.217381,1150
1070,14,-1.241429,1150
1070,15,-1.259127,1150
1070,16,-1.273651,1150
1070,17,-1.275476,1150
1070,18,-1.274127,1150
1070,19,-1.269603,1130
1070,20,-1.25873,1130
1070,1,1.042337,1150
1070,2,1.082593,1130
1070,3,1.112389,1130
1070,4,1.129351,1130
1070,5,1.128094,1130
1070,6,1.119351,1130
1070,7,1.099615,1130
1070,8,1.076719,1150
1070,9,1.057804,1150
1070,10,1.019486,1150
1070,11,0.97707,1150
1070,12,-0.06,1150
1070,13,-1.090424,1150
1070,14,-1.112373,1150
1070,15,-1.128672,1150
1070,16,-1.142147,1150
1070,17,-1.144322,1150
1070,18,-1.143672,1150
1070,19,-1.137373,1130
1070,20,-1.128249,1130
1070,1,1.076206,1150
1070,2,1.152095,1130
1070,3,1.221074,1130
1070,4,1.270859,1130
1070,5,1.298864,1130
1070,6,1.320725,1130
1070,7,1.327573,1130
1070,8,1.318601,1150
1070,9,1.297939,1150
1070,10,1.277635,1150
1070,11,1.253989,1150
1070,12,1.245322,1150
1070,13,1.218747,1150
1070,14,1.192873,1150
1070,15,1.17433,1150
1070,16,1.159362,1150
1070,17,1.157667,1150
1070,18,1.15933,1150
1070,19,1.164459,1130
1070,20,1.162873,1130
1150,1,1.084412,1150
1150,2,1.162152,1130
1150,3,1.236351,1130
1150,4,1.31046,1130
1150,5,1.340782,1130
1150,6,1.364578,1130
1150,7,1.363792,1130
1150,8,1.346228,1150
1150,9,1.316765,1150
1150,10,1.299854,1150
1150,11,1.271648,1150
1150,12,1.244225,1150
1150,13,1.210482,1150
1150,14,1.184743,1150
1150,15,1.166287,1150
1150,16,1.151383,1150
1150,17,1.149667,1150
1150,18,1.151287,1150
1150,19,1.156351,1130
1150,20,1.154743,1130
1150,1,1.079158,1150
1150,2,1.14873,1130
1150,3,1.218803,1130
1150,4,1.287463,1130
1150,5,1.310366,1130
1150,6,1.326037,1130
1150,7,1.321037,1130
1150,8,1.303558,1150
1150,9,1.274277,1150
1150,10,1.245858,1150
1150,11,1.218256,1150
1150,12,1.177288,1150
1150,13,1.141612,1150
1150,14,1.116992,1150
1150,15,1.099263,1150
1150,16,1.084894,1150
1150,17,1.083,1150
1150,18,1.084263,1150
1150,19,1.088784,1130
1150,20,1.086992,1130
1130,1,1.031697,1150
1130,2,1.036296,1130
1130,3,1.031296,1130
1130,4,-1.059823,1130
1130,5,-1.148894,1130
1130,6,-1.229115,1130
1130,7,-1.304912,1130
1130,8,-1.376283,1150
1130,9,-1.447655,1150
1130,10,-1.514602,1150
1130,11,-1.572699,1150
1130,12,-1.626372,1150
1130,13,-1.671195,1150
1130,14,-1.702743,1150
1130,15,-1.725442,1150
1130,16,-1.743717,1150
1130,17,-1.744292,1150
1130,18,-1.740442,1150
1130,19,-1.727743,1130
1130,20,-1.723894,1130
1130,1,1.093361,1147
1130,2,1.194494,1127
1130,3,1.289136,1107
1130,4,1.386824,1107
1130,5,1.43549,1127
1130,6,1.475618,1127
1130,7,1.50523,1127
1130,8,1.491429,1127
1130,9,1.482066,1127
1130,10,1.447207,1147
1130,11,1.429765,1147
1130,12,1.416584,1147
1130,13,1.403493,1147
1130,14,1.378649,1147
1130,15,1.361997,1147
1130,16,1.349333,1147
1130,17,1.344333,1147
1130,18,1.346997,1127
1130,19,1.34586,1127
1130,20,1.36049,1127
1130,1,1.066429,1147
1130,2,1.061429,1127
1130,3,-1.03881,1107
1130,4,-1.139048,1107
1130,5,-1.234524,1127
1130,6,-1.320476,1127
1130,7,-1.401667,1127
1130,8,-1.468571,1127
1130,9,-1.545,1127
1130,10,-1.616667,1147
1130,11,-1.67881,1147
1130,12,-1.73619,1147
1130,13,-1.784048,1147
1130,14,-1.822381,1147
1130,15,-1.846429,1147
1130,16,-1.865714,1147
1130,17,-1.870714,1147
1130,18,-1.86619,1127
1130,19,-1.856905,1127
1130,20,-1.857143,1127
1150,1,1.076794,1147
1150,2,1.141685,1127
1150,3,1.201617,1107
1150,4,1.245432,1107
1150,5,1.280732,1127
1150,6,1.275732,1127
1150,7,1.266587,1127
1150,8,1.245266,1127
1150,9,1.220432,1127
1150,10,1.188671,1147
1150,11,1.147346,1147
1150,12,1.104773,1147
1150,13,1.070734,1147
1150,14,1.04413,1147
1150,15,1.027151,1147
1150,16,1.013333,1147
1150,17,1.008333,1147
1150,18,1.009196,1127
1150,19,1.013108,1127
1150,20,1.020219,1127
1147,1,1.118404,985
1147,2,1.253158,965
1147,3,1.393,965
1147,4,1.546766,965
1147,5,1.711842,965
1147,6,1.778219,985
1147,7,1.811154,985
1147,8,1.819155,1005
1147,9,1.769433,1005
1147,10,1.727778,1005
1147,11,1.681842,1025
1147,12,1.621529,1025
1147,13,1.585,1025
1147,14,1.539756,1045
1147,15,1.505838,1045
1147,16,1.472941,1045
1147,17,1.445435,1045
1147,18,1.418571,1065
1147,19,1.400751,1065
1147,20,1.383146,1065
1127,1,1.055606,985
1127,2,1.101111,965
1127,3,1.138846,965
1127,4,1.153184,965
1127,5,1.104032,965
1127,6,1.02,985
1127,7,-1.049286,985
1127,8,-1.11619,1005
1127,9,-1.178333,1005
1127,10,-1.235714,1005
1127,11,-1.297857,1025
1127,12,-1.355238,1025
1127,13,-1.407857,1025
1127,14,-1.460476,1045
1127,15,-1.513095,1045
1127,16,-1.560952,1045
1127,17,-1.60881,1045
1127,18,-1.651905,1065
1127,19,-1.695,1065
1127,20,-1.733333,1065
1127,1,1.073125,985
1127,2,1.149664,965
1127,3,1.211667,965
1127,4,1.234545,965
1127,5,1.258721,965
1127,6,1.236055,985
1127,7,1.208243,985
1127,8,1.170526,1005
1127,9,1.114664,1005
1127,10,1.058434,1005
1127,11,1.002471,1025
1127,12,0.954706,1025
1127,13,-1.086739,1025
1127,14,-1.127971,1045
1127,15,-1.169203,1045
1127,16,-1.206812,1045
1127,17,-1.24442,1045
1127,18,-1.282029,1065
1127,19,-1.312391,1065
1127,20,-1.342754,1065
985,1,1.123065,981
985,2,1.259939,961
985,3,1.427509,961
985,4,1.597188,941
985,5,1.736702,941
985,6,1.851818,941
985,7,1.890581,961
985,8,1.903662,961
985,9,1.836818,981
985,10,1.781858,1021
985,11,1.721824,1041
985,12,1.665,1081
985,13,1.611113,1121
985,14,1.553529,1161
985,15,1.505153,1181
985,16,1.459033,1221
985,17,1.415,1261
985,18,1.378085,1281
985,19,1.3425,1301
985,20,1.312969,1301
1005,1,1.12994,981
1005,2,1.276885,961
1005,3,1.443204,961
1005,4,1.598557,941
1005,5,1.752358,941
1005,6,1.916281,941
1005,7,2.077108,961
1005,8,2.12055,961
1005,9,2.067108,981
1005,10,1.988961,1021
1005,11,1.932342,1041
1005,12,1.854634,1081
1005,13,1.789331,1121
1005,14,1.72771,1161
1005,15,1.675929,1181
1005,16,1.620361,1221
1005,17,1.579311,1261
1005,18,1.534138,1281
1005,19,1.50161,1301
1005,20,1.464784,1301
1161,1,1.143148,921
1161,2,1.281667,921
1161,3,1.424286,921
1161,4,1.566614,941
1161,5,1.712069,941
1161,6,1.862019,941
1161,7,2.010685,941
1161,8,2.162186,941
1161,9,2.311725,941
1161,10,2.46875,941
1161,11,2.613874,941
1161,12,2.778028,921
1161,13,2.793156,921
1161,14,2.788156,921
1161,15,2.783156,921
1161,16,2.778156,921
1161,17,2.773156,921
1161,18,2.768156,921
1161,19,2.763156,921
1161,20,2.758156,921
1261,1,1.148614,921
1261,2,1.288305,921
1261,3,1.430283,921
1261,4,1.575833,941
1261,5,1.723858,941
1261,6,1.785166,941
1261,7,1.780166,941
1261,8,1.775166,941
1261,9,1.770166,941
1261,10,1.765166,941
1261,11,1.760166,941
1261,12,1.755166,921
1261,13,1.750166,921
1261,14,1.745166,921
1261,15,1.740166,921
1261,16,1.735166,921
1261,17,1.730166,921
1261,18,1.725166,921
1261,19,1.720166,921
1261,20,1.715166,921
961,1,1.155,921
961,2,1.293371,921
961,3,1.435,921
961,4,1.583687,941
961,5,1.732576,941
961,6,1.882088,941
961,7,2.024172,941
961,8,2.176561,941
961,9,2.338562,941
961,10,2.490146,941
961,11,2.642674,941
961,12,2.792459,921
961,13,2.961087,921
961,14,3.122661,921
961,15,3.271154,921
961,16,3.435152,921
961,17,3.578158,921
961,18,3.734176,921
961,19,3.905,921
961,20,4.092771,921
941,1,1.137857,923
941,2,1.282576,923
941,3,1.421893,923
941,4,1.571398,943
941,5,1.726479,943
941,6,1.879677,943
941,7,2.03493,943
941,8,2.185564,943
941,9,2.342097,943
941,10,2.501724,943
941,11,2.660596,943
941,12,2.841961,923
941,13,2.986546,923
941,14,3.147391,923
941,15,3.327299,923
941,16,3.402353,923
941,17,3.240843,923
941,18,3.127391,923
941,19,3.020789,923
941,20,2.920408,923
921,1,1.140038,923
921,2,1.283103,923
921,3,1.427308,923
921,4,1.575745,943
921,5,1.729386,943
921,6,1.880828,943
921,7,2.033966,943
921,8,2.198806,943
921,9,2.355,943
921,10,2.514103,943
921,11,2.672273,943
921,12,2.824615,923
921,13,2.996224,923
921,14,3.155806,923
921,15,3.334091,923
921,16,3.408372,923
921,17,3.285787,923
921,18,3.17087,923
921,19,3.062895,923
921,20,2.961224,923
943,1,1.127143,984
943,2,1.278618,984
943,3,1.439128,984
943,4,1.589137,984
943,5,1.74595,984
943,6,1.902927,984
943,7,2.064338,984
943,8,2.161389,984
943,9,2.111463,984
943,10,2.049338,984
943,11,1.951329,984
943,12,1.884785,984
943,13,1.799706,984
943,14,1.731136,984
943,15,1.666758,984
943,16,1.60617,984
943,17,1.557487,984
943,18,1.502965,984
943,19,1.458922,984
943,20,1.416746,984
943,1,1.130417,984
943,2,1.287619,984
943,3,1.438333,984
943,4,1.590837,984
943,5,1.752174,984
943,6,1.904911,984
943,7,2.074677,984
943,8,2.199726,984
943,9,2.164459,984
943,10,2.101316,984
943,11,2.001604,984
943,12,1.921818,984
943,13,1.847281,984
943,14,1.767079,984
943,15,1.711885,984
943,16,1.650159,984
943,17,1.591923,984
943,18,1.545,984
943,19,1.492379,984
943,20,1.457143,984
923,1,1.127404,984
923,2,1.29,984
923,3,1.442399,984
923,4,1.596915,984
923,5,1.750956,984
923,6,1.916108,984
923,7,2.07539,984
923,8,2.186027,984
923,9,2.150946,984
923,10,2.074183,984
923,11,1.989025,984
923,12,1.909697,984
923,13,1.824535,984
923,14,1.755843,984
923,15,1.691304,984
923,16,1.639577,984
923,17,1.581667,984
923,18,1.535,984
923,19,1.48267,984
923,20,1.447619,984
984,1,1.112188,884
984,2,1.249912,884
984,3,1.380122,884
984,4,1.517634,884
984,5,1.628179,884
984,6,1.713902,884
984,7,1.741398,884
984,8,1.714601,884
984,9,1.667575,884
984,10,1.603179,884
984,11,1.542765,884
984,12,1.477634,884
984,13,1.416865,884
984,14,1.367186,884
984,15,1.320122,884
984,16,1.27545,884
984,17,1.232972,884
984,18,1.198288,884
984,19,1.164912,904
984,20,1.132759,904
984,1,1.109155,884
984,2,1.222323,884
984,3,1.333066,884
984,4,1.441078,884
984,5,1.519304,884
984,6,1.554416,884
984,7,1.559771,884
984,8,1.534194,884
984,9,1.48,884
984,10,1.41988,884
984,11,1.363605,884
984,12,1.310787,884
984,13,1.261087,884
984,14,1.214211,884
984,15,1.176282,884
984,16,1.13393,884
984,17,1.099466,884
984,18,1.066398,884
984,19,1.03463,904
984,20,1.004072,904
984,1,1.106111,884
984,2,1.21549,884
984,3,1.35112,884
984,4,1.441988,884
984,5,1.527795,884
984,6,1.593377,884
984,7,1.598987,884
984,8,1.552357,884
984,9,1.507795,884
984,10,1.456024,884
984,11,1.390087,884
984,12,1.336648,884
984,13,1.286351,884
984,14,1.238901,884
984,15,1.194036,884
984,16,1.151527,884
984,17,1.116923,884
984,18,1.083709,884
984,19,1.051789,904
984,20,1.021076,904
884,1,1.166053,884
884,2,1.352245,884
884,3,1.583802,884
884,4,1.784054,884
884,5,1.997727,884
884,6,2.176612,884
884,7,2.348929,884
884,8,2.166612,884
884,9,2.024767,884
884,10,1.898905,884
884,11,1.786379,884
884,12,1.685098,884
884,13,1.60375,884
884,14,1.519286,884
884,15,1.450714,884
884,16,1.387033,884
884,17,1.327698,884
884,18,1.279231,884
884,19,1.226782,904
884,20,1.183654,904
884,1,1.164643,884
884,2,1.347513,884
884,3,1.572879,884
884,4,1.774521,884
884,5,1.959848,884
884,6,2.153333,884
884,7,2.304286,884
884,8,2.125289,884
884,9,1.986008,884
884,10,1.862409,884
884,11,1.751897,884
884,12,1.652418,884
884,13,1.5725,884
884,14,1.489524,884
884,15,1.422143,884
884,16,1.35956,884
884,17,1.301243,884
884,18,1.25359,884
884,19,1.20203,904
884,20,1.159615,904
904,1,1.12,884
904,2,1.25,884
904,3,1.364562,884
904,4,1.48,884
904,5,1.576695,884
904,6,1.672703,884
904,7,1.6525,884
904,8,1.521983,884
904,9,1.420116,884
904,10,1.329562,884
904,11,1.248448,884
904,12,1.175294,884
904,13,1.11625,884
904,14,1.055,884
904,15,1.005,884
904,16,0.958462,884
904,17,-0.085,884
904,18,-1.121746,884
904,19,-1.163783,904
904,20,-1.200529,904
884,1,1.153654,885
884,2,1.328889,885
884,3,1.529872,885
884,4,1.713813,885
884,5,1.887698,885
884,6,2.047586,905
884,7,2.155909,905
884,8,2.002373,905
884,9,1.867698,905
884,10,1.748507,905
884,11,1.642183,905
884,12,1.55745,905
884,13,1.470032,905
884,14,1.399512,905
884,15,1.334357,905
884,16,1.273933,905
884,17,1.217703,905
884,18,1.17178,905
884,19,1.122172,905
884,20,1.081373,905
884,1,1.140729,885
884,2,1.307919,885
884,3,1.494934,885
884,4,1.656471,885
