s,a,r,sp
14001,18,1.162525,21165
14001,19,1.157525,21165
14001,20,1.152525,550
30465,1,1.015513,29291
30465,2,1.026458,11931
30465,3,1.03791,7126
30465,4,1.038511,14411
30465,5,1.039171,13171
30465,6,1.034171,23866
30465,7,1.023511,22626
30465,8,1.024171,13326
30465,9,1.019171,3561
30465,10,1.00291,26811
30465,11,0.99791,25571
30465,12,0.99291,3716
30465,13,0.98791,11156
30465,14,0.98291,26966
30465,15,0.983511,31151
30465,16,0.989892,6196
30465,17,0.990676,19371
30465,18,0.991522,33631
30465,19,0.998407,6041
30465,20,1.005556,24021
9230,1,1.015408,29291
9230,2,1.031667,11931
9230,3,1.037632,7126
9230,4,1.04383,14411
9230,5,1.044519,13171
9230,6,1.039519,23866
9230,7,1.034519,22626
9230,8,1.02383,13326
9230,9,1.01883,3561
9230,10,1.01383,26811
9230,11,1.003201,25571
9230,12,0.998201,3716
9230,13,0.993201,11156
9230,14,0.988201,26966
9230,15,0.98883,31151
9230,16,0.989519,6196
9230,17,0.996081,19371
9230,18,1.002896,33631
9230,19,0.997896,6041
9230,20,1.011111,24021
5510,1,1.015725,29291
5510,2,1.026842,11931
5510,3,1.032872,7126
5510,4,1.033476,14411
5510,5,1.028476,13171
5510,6,1.02914,23866
5510,7,1.02414,22626
5510,8,1.013476,13326
5510,9,1.008476,3561
5510,10,1.003476,26811
5510,11,0.987328,25571
5510,12,0.982328,3716
5510,13,0.977328,11156
5510,14,0.972328,26966
5510,15,0.972872,31151
5510,16,0.97914,6196
5510,17,0.979865,19371
5510,18,0.974865,33631
5510,19,0.981503,6041
5510,20,0.994444,24021
31151,1,1.181364,32023
31151,2,1.328462,17918
31151,3,1.395811,13268
31151,4,1.390811,29543
31151,5,1.385811,20243
31151,6,1.380811,8618
31151,7,1.375811,25358
31151,8,1.370811,26598
31151,9,1.365811,33263
31151,10,1.353226,26443
31151,11,1.325952,4433
31151,12,1.313684,15283
31151,13,1.315952,1643
31151,14,1.325722,4123
31151,15,1.328226,18383
31151,16,1.323226,28768
31151,17,1.325811,12493
31151,18,1.320811,19468
31151,19,1.315811,2728
31151,20,1.310811,18383
6196,1,1.195935,32023
6196,2,1.342632,17918
6196,3,1.381739,13268
6196,4,1.376739,29543
6196,5,1.371739,20243
6196,6,1.366739,8618
6196,7,1.361739,25358
6196,8,1.356739,26598
6196,9,1.351739,33263
6196,10,1.33172,26443
6196,11,1.304788,4433
6196,12,1.292632,15283
6196,13,1.294788,1643
6196,14,1.304332,4123
6196,15,1.30672,18383
6196,16,1.30172,28768
6196,17,1.311739,12493
6196,18,1.306739,19468
6196,19,1.301739,2728
6196,20,1.296739,18383
13171,1,1.095,32023
13171,2,1.166471,17918
13171,3,1.242143,13268
13171,4,1.305301,29543
13171,5,1.34146,20243
13171,6,1.271775,8618
13171,7,1.222143,25358
13171,8,1.182222,26598
13171,9,1.157186,33263
13171,10,1.132796,26443
13171,11,1.109021,4433
13171,12,1.097895,15283
13171,13,1.099021,1643
13171,14,1.100213,4123
13171,15,1.107796,18383
13171,16,1.109189,28768
13171,17,1.110652,12493
13171,18,1.118791,19468
13171,19,1.140955,2728
13171,20,1.15,18383
26443,1,1.049902,735
26443,2,1.092459,16700
26443,3,1.139506,20110
26443,4,1.180893,20110
26443,5,1.226163,29410
26443,6,1.244882,25225
26443,7,1.270825,17785
26443,8,1.298308,7090
26443,9,1.306759,4455
26443,10,1.315482,22280
26443,11,1.317449,16390
26443,12,1.326598,10345
26443,13,1.343377,4145
26443,14,1.35328,31425
26443,15,1.34828,7865
26443,16,1.34328,12515
26443,17,1.353503,19490
26443,18,1.364054,27395
26443,19,1.383022,21970
26443,20,1.411236,17320
4433,1,1.043,735
4433,2,1.09084,16700
4433,3,1.12413,20110
4433,4,1.16018,20110
4433,5,1.199299,29410
4433,6,1.223589,25225
4433,7,1.243049,17785
4433,8,1.263483,7090
4433,9,1.271583,4455
4433,10,1.273232,22280
4433,11,1.28859,16390
4433,12,1.290515,10345
4433,13,1.306728,4145
4433,14,1.316243,31425
4433,15,1.311243,7865
4433,16,1.306243,12515
4433,17,1.31607,19490
4433,18,1.326216,27395
4433,19,1.34456,21970
4433,20,1.37191,17320
12493,1,1.000587,735
12493,2,0.995587,16700
12493,3,0.990587,20110
12493,4,0.985587,20110
12493,5,0.986236,29410
12493,6,0.981236,25225
12493,7,0.976236,17785
12493,8,0.965587,7090
12493,9,0.960587,4455
12493,10,0.955587,22280
12493,11,-1.060556,16390
12493,12,-1.082222,10345
12493,13,-1.103889,4145
12493,14,-1.114444,31425
12493,15,-1.125,7865
12493,16,-1.13,12515
12493,17,-1.129444,19490
12493,18,-1.123333,27395
12493,19,-1.122778,21970
12493,20,-1.111111,17320
4145,1,1.017523,29291
4145,2,1.036083,11931
4145,3,1.055755,7126
4145,4,1.066124,14411
4145,5,1.082317,13171
4145,6,1.088227,23866
4145,7,1.1,22626
4145,8,1.112284,13326
4145,9,1.119103,3561
4145,10,1.126166,26811
4145,11,1.127292,25571
4145,12,1.134737,3716
4145,13,1.136058,11156
4145,14,1.131058,26966
4145,15,1.138904,31151
4145,16,1.153696,6196
4145,17,1.162253,19371
4145,18,1.178156,33631
4145,19,1.180281,6041
4145,20,1.204598,24021
22280,1,1.035984,29291
22280,2,1.070851,11931
22280,3,1.099035,7126
22280,4,1.129321,14411
22280,5,1.156395,13171
22280,6,1.179524,23866
22280,7,1.204024,22626
22280,8,1.217426,13326
22280,9,1.231382,3561
22280,10,1.245918,26811
22280,11,1.261062,25571
22280,12,1.276842,3716
22280,13,1.278915,11156
22280,14,1.273915,26966
22280,15,1.283289,31151
22280,16,1.300435,6196
22280,17,1.318315,19371
22280,18,1.353182,33631
22280,19,1.381744,6041
22280,20,1.43012,24021
25225,1,1.043193,29291
25225,2,1.08205,11931
25225,3,1.119783,7126
25225,4,1.155676,14411
25225,5,1.194626,13171
25225,6,1.212857,23866
25225,7,1.238171,22626
25225,8,1.252079,13326
25225,9,1.266558,3561
25225,10,1.288462,26811
25225,11,1.290361,25571
25225,12,1.313684,3716
25225,13,1.315952,11156
25225,14,1.310952,26966
25225,15,1.320722,31151
25225,16,1.338478,6196
25225,17,1.356989,19371
25225,18,1.392955,33631
25225,19,1.422442,6041
25225,20,1.472289,24021
6041,1,1.221316,32023
6041,2,1.38521,17918
6041,3,1.388614,13268
6041,4,1.383614,29543
6041,5,1.37021,20243
6041,6,1.324651,8618
6041,7,1.281384,25358
6041,8,1.254444,26598
6041,9,1.228224,33263
6041,10,1.202688,26443
6041,11,1.177804,4433
6041,12,1.166316,15283
6041,13,1.167804,1643
6041,14,1.175989,4123
6041,15,1.177688,18383
6041,16,1.172688,28768
6041,17,1.181304,12493
6041,18,1.183224,19468
6041,19,1.192293,2728
6041,20,1.208989,18383
11156,1,1.155,32023
11156,2,1.301558,17918
11156,3,1.419066,13268
11156,4,1.446292,29543
11156,5,1.441292,20243
11156,6,1.436292,8618
11156,7,1.431292,25358
11156,8,1.41,26598
11156,9,1.38123,33263
11156,10,1.353226,26443
11156,11,1.325952,4433
11156,12,1.313684,15283
11156,13,1.315952,1643
11156,14,1.325722,4123
11156,15,1.328226,18383
11156,16,1.323226,28768
11156,17,1.325811,12493
11156,18,1.328478,19468
11156,19,1.346989,2728
11156,20,1.358101,18383
15593,1,1.043458,2812
15593,2,1.086774,10252
15593,3,1.123756,5292
15593,4,1.16408,332
15593,5,1.17702,29007
15593,6,1.190513,23427
15593,7,1.198161,31642
15593,8,1.199583,5447
15593,9,1.194583,12887
15593,10,1.189583,33037
15593,11,1.184583,18777
15593,12,1.186073,5602
15593,13,1.174583,25132
15593,14,1.176073,23737
15593,15,1.184259,31952
15593,16,1.179259,17847
15593,17,1.180957,25287
15593,18,1.182727,8547
15593,19,1.191486,23892
15593,20,1.207692,7307
28768,1,1.000348,15057
28768,2,1.000753,10252
28768,3,1.001216,5292
28768,4,1.001739,332
28768,5,0.996739,29007
28768,6,0.991739,23427
28768,7,0.986739,31642
28768,8,0.981739,5447
28768,9,0.976739,12887
28768,10,0.977322,33037
28768,11,0.966739,18777
28768,12,0.961739,5602
28768,13,0.951216,25132
28768,14,0.935348,23737
28768,15,-1.080319,31952
28768,16,-1.085319,17847
28768,17,-0.085,25287
28768,18,0.915348,8547
28768,19,0.915753,23892
28768,20,0.910753,7307
12493,1,1.00065,15057
12493,2,0.99565,10252
12493,3,0.99065,5292
12493,4,0.991364,332
12493,5,0.986364,29007
12493,6,0.981364,23427
12493,7,0.97065,31642
12493,8,0.96565,5447
12493,9,0.96065,12887
12493,10,0.95565,33037
12493,11,-1.060618,18777
12493,12,-1.082472,5602
12493,13,-1.104326,25132
12493,14,-1.120562,23737
12493,15,-1.136798,31952
12493,16,-1.141798,17847
12493,17,-1.14118,25287
12493,18,-1.140562,8547
12493,19,-1.139944,23892
12493,20,-1.133708,7307
31642,1,1.05544,23828
31642,2,1.105607,7243
31642,3,1.147651,14528
31642,4,1.18625,9568
31642,5,1.212179,29563
31642,6,1.239737,15768
31642,7,1.186519,2283
31642,8,1.144049,9723
31642,9,1.10381,29718
31642,10,1.072093,24138
31642,11,1.041591,7553
31642,12,1.012222,19333
31642,13,0.989645,28323
31642,14,0.967634,29718
31642,15,0.951596,18093
31642,16,0.946596,3523
31642,17,0.936164,14528
31642,18,0.936596,4608
31642,19,0.931596,15458
31642,20,0.932086,14218
7307,1,1.121126,23828
7307,2,1.233781,7243
7307,3,1.343696,14528
7307,4,1.441988,9568
7307,5,1.5375,29563
7307,6,1.614737,15768
7307,7,1.547278,2283
7307,8,1.493742,9723
7307,9,1.443095,29718
7307,10,1.403488,24138
7307,11,1.365455,7553
7307,12,1.328889,19333
7307,13,1.30112,28323
7307,14,1.274086,29718
7307,15,1.254787,18093
7307,16,1.249787,3523
7307,17,1.237751,14528
7307,18,1.239787,4608
7307,19,1.241898,15458
7307,20,1.236898,14218
23737,1,1.096449,23828
23737,2,1.183717,7243
23737,3,1.273136,14528
23737,4,1.345269,9568
23737,5,1.418038,29563
23737,6,1.47,15768
23737,7,1.408038,2283
23737,8,1.358773,9723
23737,9,1.312143,29718
23737,10,1.275581,24138
23737,11,1.240455,7553
23737,12,1.206667,19333
23737,13,1.180902,28323
23737,14,1.155806,29718
23737,15,1.137766,18093
23737,16,1.132766,3523
23737,17,1.121349,14528
23737,18,1.122766,4608
23737,19,1.117766,15458
23737,20,1.112766,14218
18093,1,1.133889,13090
18093,2,1.258041,23785
18093,3,1.382727,32000
18093,4,1.401965,14485
18093,5,1.396965,17895
18093,6,1.391965,30760
18093,7,1.386965,30760
18093,8,1.381965,5805
18093,9,1.376965,2085
18093,10,1.371965,7200
18093,11,1.366965,29365
18093,12,1.361965,26420
18093,13,1.324831,33085
18093,14,1.296667,30450
18093,15,1.269262,19755
18093,16,1.24973,1620
18093,17,1.230508,28900
18093,18,1.218511,13865
18093,19,1.206587,32620
18093,20,1.201587,24560
14528,1,1.100263,13090
14528,2,1.193125,23785
14528,3,1.290085,32000
14528,4,1.38,14485
14528,5,1.455769,17895
14528,6,1.520336,30760
14528,7,1.505,30760
14528,8,1.450323,5805
14528,9,1.39875,2085
14528,10,1.358537,7200
14528,11,1.311864,29365
14528,12,1.27526,26420
14528,13,1.240085,33085
14528,14,1.213333,30450
14528,15,1.187295,19755
14528,16,1.168649,1620
14528,17,1.150294,28900
14528,18,1.138723,13865
14528,19,1.127222,32620
14528,20,1.122222,24560
23828,1,1.09401,13090
23828,2,1.183548,23785
23828,3,1.268237,32000
23828,4,1.341963,14485
23828,5,1.407258,17895
23828,6,1.47,30760
23828,7,1.445,30760
23828,8,1.392258,5805
23828,9,1.3425,2085
23828,10,1.303659,7200
23828,11,1.258609,29365
23828,12,1.223237,26420
23828,13,1.189237,33085
23828,14,1.163333,30450
23828,15,1.138115,19755
23828,16,1.12,1620
23828,17,1.102166,28900
23828,18,1.090851,13865
23828,19,1.079603,32620
23828,20,1.074603,24560
1620,1,1.030874,32623
1620,2,1.054516,31383
1620,3,1.079787,25958
1620,4,1.095942,20843
1620,5,1.112931,16193
1620,6,1.125,11543
1620,7,1.131667,6738
1620,8,1.132589,1623
1620,9,1.145722,9063
1620,10,1.140722,16348
1620,11,1.141891,3018
1620,12,1.143125,22238
1620,13,1.144424,9218
1620,14,1.145789,29213
1620,15,1.140789,3173
1620,16,1.142222,10613
1620,17,1.143723,17743
1620,18,1.145294,13093
1620,19,1.160435,8443
1620,20,1.169231,23788
32000,1,1.044774,32623
32000,2,1.08434,31383
32000,3,1.122255,25958
32000,4,1.151717,20843
32000,5,1.164744,16193
32000,6,1.178333,11543
32000,7,1.186053,6738
32000,8,1.17466,1623
32000,9,1.176053,9063
32000,10,1.16466,16348
32000,11,1.15966,3018
32000,12,1.15466,22238
32000,13,1.14966,9218
32000,14,1.14466,29213
32000,15,1.152513,3173
32000,16,1.147513,10613
32000,17,1.149043,17743
32000,18,1.150642,13093
32000,19,1.16587,8443
32000,20,1.174725,23788
28900,1,1.023037,32623
28900,2,1.037619,31383
28900,3,1.052961,25958
28900,4,1.069109,20843
28900,5,1.075,16193
28900,6,1.086751,11543
28900,7,1.093205,6738
28900,8,1.094021,1623
28900,9,1.094896,9063
28900,10,1.095833,16348
28900,11,1.090833,3018
28900,12,1.091832,22238
28900,13,1.086832,9218
28900,14,1.087895,29213
28900,15,1.082895,3173
28900,16,1.084021,10613
28900,17,1.085213,17743
28900,18,1.086471,13093
28900,19,1.094189,8443
28900,20,1.102186,23788
1623,1,1.034106,11370
1623,2,1.065145,55
1623,3,1.085592,19430
1623,4,1.107273,27335
1623,5,1.13028,1450
1623,6,1.12528,8890
1623,7,1.085482,28885
1623,8,1.041395,2845
1623,9,1.011818,22065
1623,10,0.977624,20980
1623,11,0.95587,8115
1623,12,-1.065376,6875
1623,13,-1.081129,5480
1623,14,-1.086129,25010
1623,15,-1.091129,11835
1623,16,-1.085376,18810
1623,17,-0.085,14315
1623,18,0.915405,9355
1623,19,0.921393,25165
1623,20,0.921978,16640
25958,1,1.011949,11370
25958,2,1.024483,55
25958,3,1.037632,19430
25958,4,1.051429,27335
25958,5,1.059337,1450
25958,6,1.067561,8890
25958,7,1.049337,28885
25958,8,1.006512,2845
25958,9,0.977727,22065
25958,10,-1.055556,20980
25958,11,-1.077222,8115
25958,12,-1.098889,6875
25958,13,-1.115,5480
25958,14,-1.12,25010
25958,15,-1.125,11835
25958,16,-1.124444,18810
25958,17,-1.123889,14315
25958,18,-1.117778,9355
25958,19,-1.111667,25165
25958,20,-1.105556,16640
13093,1,1.09,11370
13093,2,1.167419,55
13093,3,1.236429,19430
13093,4,1.307273,27335
13093,5,1.369904,1450
13093,6,1.330248,8890
13093,7,1.284277,28885
13093,8,1.233256,2845
13093,9,1.192288,22065
13093,10,1.159945,20980
13093,11,1.135217,8115
13093,12,1.111123,6875
13093,13,1.09373,5480
13093,14,1.08873,25010
13093,15,1.08373,11835
13093,16,1.091123,18810
13093,17,1.086123,14315
13093,18,1.093784,9355
13093,19,1.088784,25165
13093,20,1.096721,16640
11370,1,-1.052619,29291
11370,2,-1.113175,11931
11370,3,-1.157857,7126
11370,4,-1.234286,14411
11370,5,-1.294841,13171
11370,6,-1.34746,23866
11370,7,-1.392143,22626
11370,8,-1.436825,13326
11370,9,-1.473571,3561
11370,10,-1.510317,26811
11370,11,-1.539127,25571
11370,12,-1.56,3716
11370,13,-1.565,11156
11370,14,-1.57,26966
11370,15,-1.559127,31151
11370,16,-1.564127,6196
11370,17,-1.553254,19371
11370,18,-1.550317,33631
11370,19,-1.539444,6041
11370,20,-1.528571,24021
2845,1,-1.011667,29291
2845,2,-1.023333,11931
2845,3,-1.041667,7126
2845,4,-1.06,14411
2845,5,-1.078333,13171
2845,6,-1.123333,23866
2845,7,-1.168333,22626
2845,8,-1.206667,13326
2845,9,-1.245,3561
2845,10,-1.276667,26811
2845,11,-1.301667,25571
2845,12,-1.32,3716
2845,13,-1.325,11156
2845,14,-1.33,26966
2845,15,-1.321667,31151
2845,16,-1.313333,6196
2845,17,-1.298333,19371
2845,18,-1.303333,33631
2845,19,-1.315,6041
2845,20,-1.32,24021
28885,1,-1.011897,29291
28885,2,-1.03069,11931
28885,3,-1.049483,7126
28885,4,-1.068276,14411
28885,5,-1.114655,13171
28885,6,-1.161034,23866
28885,7,-1.207414,22626
28885,8,-1.246897,13326
28885,9,-1.286379,3561
28885,10,-1.318966,26811
28885,11,-1.344655,25571
28885,12,-1.363448,3716
28885,13,-1.368448,11156
28885,14,-1.373448,26966
28885,15,-1.364655,31151
28885,16,-1.362759,6196
28885,17,-1.347069,19371
28885,18,-1.338276,33631
28885,19,-1.336379,6041
28885,20,-1.348276,24021
3716,1,1.192368,15308
3716,2,1.368788,22283
3716,3,1.51014,21198
3716,4,1.522373,33133
3716,5,1.508708,22438
3716,6,1.478287,4613
3716,7,1.448696,7248
3716,8,1.427742,21508
3716,9,1.407128,3528
3716,10,1.386842,26778
3716,11,1.381842,25538
3716,12,1.384444,12363
3716,13,1.394893,15928
3716,14,1.405676,7558
3716,15,1.408696,15928
3716,16,1.42,33598
3716,17,1.431667,25538
3716,18,1.443708,32203
3716,19,1.473966,33443
3716,20,1.496491,9573
25106,1,1.103108,15308
25106,2,1.154773,22283
25106,3,1.205238,21198
25106,4,1.21494,33133
25106,5,1.159971,22438
25106,6,1.121685,4613
25106,7,1.091374,7248
25106,8,1.062151,21508
25106,9,1.045426,3528
25106,10,1.028947,26778
25106,11,1.023947,25538
25106,12,1.024656,12363
25106,13,1.037151,15928
25106,14,1.038108,7558
25106,15,1.051374,15928
25106,16,1.058889,33598
25106,17,1.086429,25538
25106,18,1.10186,32203
25106,19,1.125238,33443
25106,20,1.165432,9573
11931,1,1.106111,15308
11931,2,1.163184,22283
11931,3,1.220294,21198
11931,4,1.237485,33133
11931,5,1.188873,22438
11931,6,1.149775,4613
11931,7,1.118846,7248
11931,8,1.095135,21508
11931,9,1.072021,3528
11931,10,1.055263,26778
11931,11,1.050263,25538
11931,12,1.051111,12363
11931,13,1.057995,15928
11931,14,1.065135,7558
11931,15,1.072541,15928
11931,16,1.093184,33598
11931,17,1.108182,25538
11931,18,1.123873,32203
11931,19,1.155,33443
11931,20,1.188344,9573
4613,1,1.093592,11928
4613,2,1.177817,3248
4613,3,1.270714,11928
4613,4,1.356471,16578
4613,5,1.428416,21228
4613,6,1.489481,1853
4613,7,1.53547,15338
4613,8,1.479481,16423
4613,9,1.426698,5418
4613,10,1.385583,27583
4613,11,1.337857,24793
4613,12,1.300465,13943
4613,13,1.264545,2783
4613,14,1.237263,16113
4613,15,1.210714,24638
4613,16,1.184865,19523
4613,17,1.166337,15028
4613,18,1.154681,22003
4613,19,1.143095,17353
4613,20,1.138095,12703
25538,1,1.125045,11928
25538,2,1.243731,3248
25538,3,1.369615,11928
25538,4,1.48,16578
25538,5,1.511585,21228
25538,6,1.506585,1853
25538,7,1.501585,15338
25538,8,1.496585,16423
25538,9,1.491585,5418
25538,10,1.486585,27583
25538,11,1.445,24793
25538,12,1.405116,13943
25538,13,1.366818,2783
25538,14,1.337821,16113
25538,15,1.309615,24638
25538,16,1.282162,19523
25538,17,1.262594,15028
25538,18,1.250426,22003
25538,19,1.238333,17353
25538,20,1.233333,12703
33133,1,1.073818,11928
33133,2,1.142632,3248
33133,3,1.215337,11928
33133,4,1.291377,16578
33133,5,1.34375,21228
33133,6,1.392078,1853
33133,7,1.425,15338
33133,8,1.382078,16423
33133,9,1.332358,5418
33133,10,1.293558,27583
33133,11,1.248571,24793
33133,12,1.213256,13943
33133,13,1.179318,2783
33133,14,1.153464,16113
33133,15,1.128297,24638
33133,16,1.103784,19523
33133,17,1.086123,15028
33133,18,1.074894,22003
33133,19,1.06373,17353
33133,20,1.05873,12703
16113,1,-0.005,31983
16113,2,0.995682,5788
16113,3,0.990682,21443
16113,4,0.985682,4703
16113,5,0.980682,20203
16113,6,-0.03,12143
16113,7,-0.035,23923
16113,8,-0.04,12143
16113,9,-1.05065,29503
16113,10,-1.05565,13228
16113,11,-1.066299,2068
16113,12,-1.076949,33223
16113,13,-1.098898,26403
16113,14,-1.115198,19893
16113,15,-1.131497,18653
16113,16,-1.147797,20978
16113,17,-1.152797,23303
16113,18,-1.152147,25938
16113,19,-1.151497,23148
16113,20,-1.150847,3928
22003,1,1.012751,31983
22003,2,1.026145,5788
22003,3,1.03378,21443
22003,4,1.048323,4703
22003,5,1.063608,20203
22003,6,1.065541,12143
22003,7,1.060541,23923
22003,8,1.021728,12143
22003,9,0.98494,29503
22003,10,0.955848,13228
22003,11,-1.078256,2068
22003,12,-1.106512,33223
22003,13,-1.128953,26403
22003,14,-1.145581,19893
22003,15,-1.162209,18653
22003,16,-1.178837,20978
22003,17,-1.183837,23303
22003,18,-1.183023,25938
22003,19,-1.188023,23148
22003,20,-1.187209,3928
12703,1,1.018529,31983
12703,2,1.044545,5788
12703,3,1.059074,21443
12703,4,1.07434,4703
12703,5,1.08328,20203
12703,6,1.092581,12143
12703,7,1.07328,23923
12703,8,1.034074,12143
12703,9,0.996916,29503
12703,10,0.967544,13228
12703,11,-1.066494,2068
12703,12,-1.094483,33223
12703,13,-1.116724,26403
12703,14,-1.133218,19893
12703,15,-1.149713,18653
12703,16,-1.166207,20978
12703,17,-1.171207,23303
12703,18,-1.17046,25938
12703,19,-1.17546,23148
12703,20,-1.174713,3928
31983,1,1.103808,26318
31983,2,1.19904,9268
31983,3,1.305988,25078
31983,4,1.397219,29263
31983,5,1.461111,8338
31983,6,1.520725,29263
31983,7,1.574023,16553
31983,8,1.606154,21203
31983,9,1.601154,26318
31983,10,1.535185,6943
31983,11,1.484568,19808
31983,12,1.436503,433
31983,13,1.380946,10353
31983,14,1.337895,11593
31983,15,1.296795,278
31983,16,1.265912,21978
31983,17,1.227883,2758
31983,18,1.191437,28798
31983,19,1.163824,12523
31983,20,1.136994,3998
12143,1,1.12,26318
12143,2,1.241337,9268
12143,3,1.361471,25078
12143,4,1.470446,29263
12143,5,1.524669,8338
12143,6,1.519669,29263
12143,7,1.514669,16553
12143,8,1.509669,21203
12143,9,1.504669,26318
12143,10,1.499669,6943
12143,11,1.494669,19808
12143,12,1.489669,433
12143,13,1.484669,10353
12143,14,1.469474,11593
12143,15,1.425,278
12143,16,1.391698,21978
12143,17,1.350583,2758
12143,18,1.311198,28798
12143,19,1.281471,12523
12143,20,1.252601,3998
3928,1,-0.005,26318
3928,2,-0.01,9268
3928,3,-0.015,25078
3928,4,-0.02,29263
3928,5,-0.025,8338
3928,6,-1.047857,29263
3928,7,-1.106429,16553
3928,8,-1.156071,21203
3928,9,-1.205714,26318
3928,10,-1.255357,6943
3928,11,-1.296071,19808
3928,12,-1.336786,433
3928,13,-1.386429,10353
3928,14,-1.427143,11593
3928,15,-1.467857,278
3928,16,-1.499643,21978
3928,17,-1.540357,2758
3928,18,-1.581071,28798
3928,19,-1.612857,12523
3928,20,-1.644643,3998
6943,1,1.047632,29059
6943,2,1.08589,20999
6943,3,1.119752,14024
6943,4,1.122857,27509
6943,5,1.078448,19604
6943,6,1.036667,20844
6943,7,0.997258,1469
6943,8,-0.04,14954
6943,9,-1.0825,28749
6943,10,-1.1125,12474
6943,11,-1.1425,7824
6943,12,-1.1725,14954
6943,13,-1.2025,21929
6943,14,-1.22625,30144
6943,15,-1.24375,24719
6943,16,-1.255,32779
6943,17,-1.26625,6739
6943,18,-1.27125,14024
6943,19,-1.27,9064
6943,20,-1.275,4259
9268,1,1.048892,29059
9268,2,1.096918,20999
9268,3,1.135327,14024
9268,4,1.169189,27509
9268,5,1.188793,19604
9268,6,1.143333,20844
9268,7,1.100484,1469
9268,8,1.06,14954
9268,9,1.021667,28749
9268,10,0.985294,12474
9268,11,0.956494,7824
9268,12,-1.071364,14954
9268,13,-1.099091,21929
9268,14,-1.121136,30144
9268,15,-1.1375,24719
9268,16,-1.148182,32779
9268,17,-1.158864,6739
9268,18,-1.163864,14024
9268,19,-1.163182,9064
9268,20,-1.168182,4259
3998,1,-0.005,16349
3998,2,-1.025748,20999
3998,3,-1.070118,14024
3998,4,-1.122362,27509
3998,5,-1.166732,19604
3998,6,-1.211102,20844
3998,7,-1.263346,1469
3998,8,-1.307717,14954
3998,9,-1.344213,28749
3998,10,-1.388583,12474
3998,11,-1.425079,7824
3998,12,-1.461575,14954
3998,13,-1.498071,21929
3998,14,-1.526693,30144
3998,15,-1.547441,24719
3998,16,-1.560315,32779
3998,17,-1.573189,6739
3998,18,-1.578189,14024
3998,19,-1.575315,9064
3998,20,-1.572441,4259
20844,1,-1.020385,23809
20844,2,-1.056154,19004
20844,3,-1.115,26599
20844,4,-1.158462,13269
20844,5,-1.201923,20244
20844,6,-1.253077,19159
20844,7,-1.304231,5984
20844,8,-1.347692,4899
20844,9,-1.383462,24119
20844,10,-1.419231,32334
20844,11,-1.455,14819
20844,12,-1.483077,14819
20844,13,-1.503462,32334
20844,14,-1.523846,12339
20844,15,-1.528846,21639
20844,16,-1.526154,12184
20844,17,-1.523462,14509
20844,18,-1.528462,25204
20844,19,-1.525769,11874
20844,20,-1.515385,10479
12474,1,-1.021129,23809
12474,2,-1.090645,19004
12474,3,-1.152097,26599
12474,4,-1.205484,13269
12474,5,-1.258871,20244
12474,6,-1.312258,19159
12474,7,-1.365645,5984
12474,8,-1.402903,4899
12474,9,-1.448226,24119
12474,10,-1.485484,32334
12474,11,-1.522742,14819
12474,12,-1.551935,14819
12474,13,-1.573065,32334
12474,14,-1.594194,12339
12474,15,-1.599194,21639
12474,16,-1.596129,12184
12474,17,-1.593065,14509
12474,18,-1.598065,25204
12474,19,-1.595,11874
12474,20,-1.591935,10479
32934,1,1.02768,23809
32934,2,1.050403,19004
32934,3,1.067192,26599
32934,4,1.047568,13269
32934,5,1.00768,20244
32934,6,-0.03,19159
32934,7,-1.072975,5984
32934,8,-1.10962,4899
32934,9,-1.146266,24119
32934,10,-1.176582,32334
32934,11,-1.206899,14819
32934,12,-1.230886,14819
32934,13,-1.248544,32334
32934,14,-1.266203,12339
32934,15,-1.271203,21639
32934,16,-1.269873,12184
32934,17,-1.268544,14509
32934,18,-1.267215,25204
32934,19,-1.272215,11874
32934,20,-1.264557,10479
19159,1,1.057762,30281
19159,2,1.108943,12766
19159,3,1.155507,8116
19159,4,1.195311,15246
19159,5,1.226232,14161
19159,6,1.24,12921
19159,7,1.25434,23616
19159,8,1.255918,1916
19159,9,1.257564,13076
19159,10,1.259278,3311
19159,11,1.261062,14471
19159,12,1.262917,25321
19159,13,1.278915,23926
19159,14,1.273915,10906
19159,15,1.283289,5946
19159,16,1.300435,21601
19159,17,1.326111,25476
19159,18,1.353182,25476
19159,19,1.39038,13386
19159,20,1.439394,21601
4589,1,1.031697,30281
4589,2,1.06619,12766
4589,3,1.092843,8116
4589,4,1.11,15246
4589,5,1.116414,14161
4589,6,1.123061,12921
4589,7,1.129948,23616
4589,8,1.124948,1916
4589,9,1.132083,13076
4589,10,1.127083,3311
4589,11,1.122083,14471
4589,12,1.129474,25321
4589,13,1.124474,23926
4589,14,1.125767,10906
4589,15,1.133556,5946
4589,16,1.148261,21601
4589,17,1.170556,25476
4589,18,1.194091,25476
4589,19,1.211358,13386
4589,20,1.229412,21601
11874,1,1.04443,30281
11874,2,1.094,12766
11874,3,1.139812,8116
11874,4,1.18,15246
11874,5,1.218243,14161
11874,6,1.247778,12921
11874,7,1.279286,23616
11874,8,1.306341,1916
11874,9,1.328134,13076
11874,10,1.343939,3311
11874,11,1.375052,14471
11874,12,1.392632,25321
11874,13,1.395317,23926
11874,14,1.390317,10906
11874,15,1.400936,5946
11874,16,1.42,21601
11874,17,1.448333,25476
11874,18,1.478182,25476
11874,19,1.519035,13386
