s,a,r,sp
96862,2,-0.01,28703
96862,3,-0.015,132708
96862,4,-0.02,7933
96862,5,-0.025,28703
96862,6,-0.03,89153
96862,7,-0.035,9793
96862,8,-0.04,112868
96862,9,-0.045,2353
96862,10,-0.05,75823
96862,11,-0.055,2353
96862,12,-0.06,67608
96862,13,-0.065,134103
96862,14,-0.07,59083
96862,15,-0.075,105273
96862,16,-0.08,30408
96862,17,-0.085,74118
96862,18,-0.09,1268
96862,19,-0.095,45288
96862,20,-0.1,89153
33157,1,-0.005,16148
33157,2,-0.01,28703
33157,3,-0.015,132708
33157,4,-0.02,7933
33157,5,-0.025,28703
33157,6,-0.03,89153
33157,7,-0.035,9793
33157,8,-0.04,112868
33157,9,-0.045,2353
33157,10,-0.05,75823
33157,11,-0.055,2353
33157,12,-0.06,67608
33157,13,-0.065,134103
33157,14,-0.07,59083
33157,15,-0.075,105273
33157,16,-0.08,30408
33157,17,-0.085,74118
33157,18,-0.09,1268
33157,19,-0.095,45288
33157,20,-0.1,89153
52687,1,-0.005,16148
52687,2,-0.01,28703
52687,3,-0.015,132708
52687,4,-0.02,7933
52687,5,-0.025,28703
52687,6,-0.03,89153
52687,7,-0.035,9793
52687,8,-0.04,112868
52687,9,-0.045,2353
52687,10,-0.05,75823
52687,11,-0.055,2353
52687,12,-0.06,67608
52687,13,-0.065,134103
52687,14,-0.07,59083
52687,15,-0.075,105273
52687,16,-0.08,30408
52687,17,-0.085,74118
52687,18,-0.09,1268
52687,19,-0.095,45288
52687,20,-0.1,89153
59083,1,1.112925,16148
59083,2,1.107925,28703
59083,3,1.102925,132708
59083,4,1.097925,7933
59083,5,1.092925,28703
59083,6,1.087925,89153
59083,7,1.082925,9793
59083,8,1.077925,112868
59083,9,1.072925,2353
59083,10,1.067925,75823
59083,11,1.062925,2353
59083,12,1.057925,67608
59083,13,1.052925,134103
59083,14,1.047925,59083
59083,15,1.042925,105273
59083,16,1.037925,30408
59083,17,1.032925,74118
59083,18,1.027925,1268
59083,19,1.022925,45288
59083,20,1.017925,89153
9793,1,0.998187,16148
9793,2,0.993187,28703
9793,3,0.988187,132708
9793,4,0.983187,7933
9793,5,0.978187,28703
9793,6,0.973187,89153
9793,7,0.968187,9793
9793,8,0.963187,112868
9793,9,0.958187,2353
9793,10,0.953187,75823
9793,11,0.948187,2353
9793,12,0.943187,67608
9793,13,0.938187,134103
9793,14,0.933187,59083
9793,15,0.928187,105273
9793,16,0.923187,30408
9793,17,0.918187,74118
9793,18,0.913187,1268
9793,19,0.908187,45288
9793,20,0.903187,89153
105273,1,-0.005,16148
105273,2,-0.01,28703
105273,3,-0.015,132708
105273,4,-0.02,7933
105273,5,-0.025,28703
105273,6,-0.03,89153
105273,7,-0.035,9793
105273,8,-0.04,112868
105273,9,-0.045,2353
105273,10,-0.05,75823
105273,11,-0.055,2353
105273,12,-0.06,67608
105273,13,-0.065,134103
105273,14,-0.07,59083
105273,15,-0.075,105273
105273,16,-0.08,30408
105273,17,-0.085,74118
105273,18,-0.09,1268
105273,19,-0.095,45288
105273,20,-0.1,89153
74118,1,1.002937,125690
74118,2,0.997937,96860
74118,3,0.992937,96860
74118,4,0.987937,8045
74118,5,0.982937,81360
74118,6,0.977937,132820
74118,7,0.972937,45400
74118,8,0.967937,119490
74118,9,0.962937,74230
74118,10,0.957937,52685
74118,11,0.952937,30520
74118,12,0.947937,30520
74118,13,0.942937,30520
74118,14,0.937937,52685
74118,15,0.932937,52685
74118,16,0.927937,74230
74118,17,0.922937,98100
74118,18,0.917937,119490
74118,19,0.912937,1380
74118,20,0.907937,23235
89153,1,0.996351,125690
89153,2,0.991351,96860
89153,3,0.986351,96860
89153,4,0.981351,8045
89153,5,0.976351,81360
89153,6,0.971351,132820
89153,7,0.966351,45400
89153,8,0.961351,119490
89153,9,0.956351,74230
89153,10,0.951351,52685
89153,11,0.946351,30520
89153,12,0.941351,30520
89153,13,0.936351,30520
89153,14,0.931351,52685
89153,15,0.926351,52685
89153,16,0.921351,74230
89153,17,0.916351,98100
89153,18,0.911351,119490
89153,19,0.906351,1380
89153,20,0.901351,23235
45288,1,0.99846,125690
45288,2,0.99346,96860
45288,3,0.98846,96860
45288,4,0.98346,8045
45288,5,0.97846,81360
45288,6,0.97346,132820
45288,7,0.96846,45400
45288,8,0.96346,119490
45288,9,0.95846,74230
45288,10,0.95346,52685
45288,11,0.94846,30520
45288,12,0.94346,30520
45288,13,0.93846,30520
45288,14,0.93346,52685
45288,15,0.92846,52685
45288,16,0.92346,74230
45288,17,0.91846,98100
45288,18,0.91346,119490
45288,19,0.90846,1380
45288,20,0.90346,23235
30520,1,1.020547,96726
30520,2,1.015547,51156
30520,3,1.010547,96726
30520,4,1.005547,111606
30520,5,1.000547,126331
30520,6,0.995547,46816
30520,7,0.990547,75801
30520,8,0.981818,53791
30520,9,-1.078808,53791
30520,10,-1.140747,75801
30520,11,-1.231157,120906
30520,12,-1.318007,2331
30520,13,-1.401299,46816
30520,14,-1.484591,112846
30520,15,-1.567883,16901
30520,16,-1.649395,59061
30520,17,-1.729128,105251
30520,18,-1.807082,9771
30520,19,-1.885036,52551
30520,20,-1.962989,74096
45400,1,1.047478,96726
45400,2,1.054897,51156
45400,3,1.049897,96726
45400,4,1.026377,111606
45400,5,-1.02777,126331
45400,6,-1.151884,46816
45400,7,-1.312008,75801
45400,8,-1.463823,53791
45400,9,-1.610097,53791
45400,10,-1.748061,75801
45400,11,-1.886025,120906
45400,12,-2.018449,2331
45400,13,-2.145332,46816
45400,14,-2.272216,112846
45400,15,-2.3991,16901
45400,16,-2.523213,59061
45400,17,-2.644557,105251
45400,18,-2.76313,9771
45400,19,-2.881704,52551
45400,20,-3.000277,74096
96860,1,-1.211522,117806
96860,2,-1.879565,51156
96860,3,-2.515,96726
96860,4,-3.150435,111606
96860,5,-3.807609,126331
96860,6,-4.432174,46816
96860,7,-5.04587,75801
96860,8,-5.626957,53791
96860,9,-6.186304,53791
96860,10,-6.713043,75801
96860,11,-7.239783,120906
96860,12,-7.744783,2331
96860,13,-8.228043,46816
96860,14,-8.711304,112846
96860,15,-9.194565,16901
96860,16,-9.666957,59061
96860,17,-10.128478,105251
96860,18,-10.57913,9771
96860,19,-11.029783,52551
96860,20,-11.480435,74096
2331,1,1.063548,5284
2331,2,1.110507,53024
2331,3,1.105507,87124
2331,4,1.100507,68524
2331,5,1.095507,64494
2331,6,1.090507,123704
2331,7,1.073787,70849
2331,8,1.030707,68989
2331,9,0.985126,102004
2331,10,-1.058491,54884
2331,11,-1.101226,118589
2331,12,-1.143019,59999
2331,13,-1.183868,16599
2331,14,-1.237925,54884
2331,15,-1.298585,61549
2331,16,-1.354528,102314
2331,17,-1.409528,87279
2331,18,-1.456981,101849
2331,19,-1.496887,97974
2331,20,-1.536792,108514
126331,1,1.039888,5284
126331,2,1.067121,53024
126331,3,1.073312,87124
126331,4,1.057121,68524
126331,5,1.023811,64494
126331,6,0.980856,123704
126331,7,-1.06722,70849
126331,8,-1.116372,68989
126331,9,-1.169105,102004
126331,10,-1.221838,54884
126331,11,-1.300823,118589
126331,12,-1.384582,59999
126331,13,-1.467148,16599
126331,14,-1.547327,54884
126331,15,-1.622733,61549
126331,16,-1.692172,102314
126331,17,-1.760418,87279
126331,18,-1.819117,101849
126331,19,-1.86827,97974
126331,20,-1.917422,108514
120906,1,1.015761,5284
120906,2,1.007241,53024
120906,3,-1.02178,87124
120906,4,-1.065763,68524
120906,5,-1.12161,64494
120906,6,-1.224915,123704
120906,7,-1.346864,70849
120906,8,-1.467119,68989
120906,9,-1.585678,102004
120906,10,-1.705932,54884
120906,11,-1.824492,118589
120906,12,-1.941356,59999
120906,13,-2.056525,16599
120906,14,-2.168305,54884
120906,15,-2.273305,61549
120906,16,-2.369831,102314
120906,17,-2.464661,87279
120906,18,-2.545932,101849
120906,19,-2.613644,97974
120906,20,-2.681356,108514
68524,1,1.049526,99601
68524,2,1.044526,107971
68524,3,1.039526,62091
68524,4,1.034526,107971
68524,5,1.029526,33106
68524,6,1.024526,100686
68524,7,1.019526,3811
68524,8,1.014526,68911
68524,9,1.009526,114326
68524,10,1.004526,60851
68524,11,0.999526,11406
68524,12,0.994526,120991
68524,13,0.989526,16986
68524,14,0.984526,1331
68524,15,0.979526,51241
68524,16,0.974526,23186
68524,17,0.969526,54651
68524,18,0.964526,111846
68524,19,0.959526,90301
68524,20,0.954526,83791
54884,1,1.026344,99601
54884,2,1.021344,107971
54884,3,1.016344,62091
54884,4,1.011344,107971
54884,5,1.006344,33106
54884,6,1.001344,100686
54884,7,0.996344,3811
54884,8,0.991344,68911
54884,9,0.986344,114326
54884,10,0.981344,60851
54884,11,0.976344,11406
54884,12,0.971344,120991
54884,13,0.966344,16986
54884,14,0.961344,1331
54884,15,0.956344,51241
54884,16,0.951344,23186
54884,17,0.946344,54651
54884,18,0.941344,111846
54884,19,0.936344,90301
54884,20,0.931344,83791
102314,1,1.033906,99601
102314,2,1.031313,107971
102314,3,1.026313,62091
102314,4,1.021313,107971
102314,5,1.016313,33106
102314,6,1.011313,100686
102314,7,1.006313,3811
102314,8,1.001313,68911
102314,9,0.996313,114326
102314,10,0.991313,60851
102314,11,0.986313,11406
102314,12,0.981313,120991
102314,13,0.976313,16986
102314,14,0.971313,1331
102314,15,0.966313,51241
102314,16,0.961313,23186
102314,17,0.956313,54651
102314,18,0.951313,111846
102314,19,0.946313,90301
102314,20,0.941313,83791
65036,1,1.094468,130990
65036,2,1.161521,16445
65036,3,1.222607,30395
65036,4,1.274013,124790
65036,5,1.318228,10865
65036,6,1.22913,111925
65036,7,1.11057,22180
65036,8,1.025489,87435
65036,9,0.957076,59380
65036,10,-1.113536,123550
65036,11,-1.174475,49150
65036,12,-1.223674,115490
65036,13,-1.261823,107895
65036,14,-1.288232,100610
65036,15,-1.304972,114250
65036,16,-1.316188,11330
65036,17,-1.319116,24040
65036,18,-1.312376,38920
65036,19,-1.307017,74105
65036,20,-1.320994,89140
111846,1,1.104806,87125
111846,2,1.099806,16445
111846,3,1.094806,30395
111846,4,1.089806,124790
111846,5,1.084806,10865
111846,6,1.079806,111925
111846,7,1.074806,22180
111846,8,1.069806,87435
111846,9,1.064806,59380
111846,10,1.059806,123550
111846,11,1.054806,49150
111846,12,1.049806,115490
111846,13,1.044806,107895
111846,14,1.039806,100610
111846,15,1.034806,114250
111846,16,1.029806,11330
111846,17,1.024806,24040
111846,18,1.019806,38920
111846,19,1.014806,74105
111846,20,1.009806,89140
16986,1,1.180076,87125
16986,2,1.184458,16445
16986,3,1.179458,30395
16986,4,1.174458,124790
16986,5,1.169458,10865
16986,6,1.164458,111925
16986,7,1.159458,22180
16986,8,1.154458,87435
16986,9,1.149458,59380
16986,10,1.144458,123550
16986,11,1.139458,49150
16986,12,1.134458,115490
16986,13,1.129458,107895
16986,14,1.124458,100610
16986,15,1.119458,114250
16986,16,1.114458,11330
16986,17,1.109458,24040
16986,18,1.104458,38920
16986,19,1.099458,74105
16986,20,1.094458,89140
87435,1,-1.157294,9809
87435,2,-1.373303,119394
87435,3,-1.594817,32129
87435,4,-1.797982,48249
87435,5,-1.988303,100639
87435,6,-2.156606,100639
87435,7,-2.304725,25464
87435,8,-2.451009,40499
87435,9,-2.622982,75839
87435,10,-2.802294,83124
87435,11,-2.957752,111644
87435,12,-3.087523,104204
87435,13,-3.189771,24069
87435,14,-3.260826,62044
87435,15,-3.306193,22519
87435,16,-3.331376,48559
87435,17,-3.338211,39879
87435,18,-3.330367,75994
87435,19,-3.296835,96144
87435,20,-3.276147,99864
100610,1,1.000967,9809
100610,2,-1.013559,119394
100610,3,-1.044656,32129
100610,4,-1.085243,48249
100610,5,-1.168535,100639
100610,6,-1.324187,100639
100610,7,-1.459674,25464
100610,8,-1.590415,40499
100610,9,-1.711667,75839
100610,10,-1.829359,83124
100610,11,-1.931631,111644
100610,12,-2.017295,104204
100610,13,-2.085166,24069
100610,14,-2.132871,62044
100610,15,-2.163968,22519
100610,16,-2.177272,48559
100610,17,-2.19532,39879
100610,18,-2.184899,75994
100610,19,-2.173292,96144
100610,20,-2.174733,99864
22180,1,-1.019905,9809
22180,2,-1.106206,119394
22180,3,-1.230447,32129
22180,4,-1.362818,48249
22180,5,-1.49248,100639
22180,6,-1.609946,100639
22180,7,-1.723347,25464
22180,8,-1.827263,40499
22180,9,-1.948794,75839
22180,10,-2.08252,83124
22180,11,-2.198631,111644
22180,12,-2.295772,104204
22180,13,-2.372588,24069
22180,14,-2.426369,62044
22180,15,-2.461179,22519
22180,16,-2.479729,48559
22180,17,-2.484729,39879
22180,18,-2.482954,75994
22180,19,-2.459499,96144
22180,20,-2.431978,99864
111644,1,1.021771,41533
111644,2,1.016771,124613
111644,3,1.011771,135928
111644,4,1.006771,50988
111644,5,1.001771,1698
111644,6,0.996771,46958
111644,7,0.991771,19523
111644,8,0.986771,79508
111644,9,0.981771,81523
111644,10,0.976771,47733
111644,11,0.971771,64783
111644,12,0.966771,75478
111644,13,0.961771,93458
111644,14,0.956771,26963
111644,15,0.951771,126473
111644,16,0.946771,9913
111644,17,0.941771,30528
111644,18,0.936771,52693
111644,19,0.931771,74238
111644,20,0.926771,98108
111799,1,1.101599,41533
111799,2,1.217017,124613
111799,3,1.330679,135928
111799,4,1.177802,50988
111799,5,1.036688,1698
111799,6,-1.077401,46958
111799,7,-1.187905,19523
111799,8,-1.295352,79508
111799,9,-1.398211,81523
111799,10,-1.612691,47733
111799,11,-1.834817,64783
111799,12,-2.055413,75478
111799,13,-2.272951,93458
111799,14,-2.490489,26963
111799,15,-2.706498,126473
111799,16,-2.920979,9913
111799,17,-3.13393,30528
111799,18,-3.345352,52693
111799,19,-3.555245,74238
111799,20,-3.765138,98108
62044,1,1.007778,19058
62044,2,1.002778,124613
62044,3,0.997778,135928
62044,4,0.992778,50988
62044,5,0.987778,1698
62044,6,0.982778,46958
62044,7,0.977778,19523
62044,8,0.972778,79508
62044,9,0.967778,81523
62044,10,0.962778,47733
62044,11,0.957778,64783
62044,12,0.952778,75478
62044,13,0.947778,93458
62044,14,0.942778,26963
62044,15,0.937778,126473
62044,16,0.932778,9913
62044,17,0.927778,30528
62044,18,0.922778,52693
62044,19,0.917778,74238
62044,20,0.912778,98108
52693,1,1.109338,81318
52693,2,1.201045,125648
52693,3,1.291383,28773
52693,4,1.381826,51248
52693,5,1.502363,51248
52693,6,1.643025,28773
52693,7,1.670556,28773
52693,8,1.453917,8003
52693,9,1.244916,125648
52693,10,1.089147,125648
52693,11,0.954868,104258
52693,12,-1.162606,104258
52693,13,-1.279984,104258
52693,14,-1.395733,81318
52693,15,-1.509853,81318
52693,16,-1.623974,57913
52693,17,-1.738094,57913
52693,18,-1.852215,57913
52693,19,-1.963078,57913
52693,20,-2.07557,57913
74238,1,1.125053,81318
74238,2,1.236124,125648
74238,3,1.358932,28773
74238,4,1.507316,51248
74238,5,1.685106,51248
74238,6,1.930366,28773
74238,7,1.937393,28773
74238,8,1.786705,8003
74238,9,1.511901,125648
74238,10,1.295188,125648
74238,11,1.131347,104258
74238,12,0.990654,104258
74238,13,-1.124098,104258
74238,14,-1.236407,81318
74238,15,-1.348717,81318
74238,16,-1.459471,57913
74238,17,-1.56867,57913
74238,18,-1.677869,57913
74238,19,-1.787068,57913
74238,20,-1.894712,57913
9913,1,1.059815,81318
9913,2,1.106505,125648
9913,3,1.141942,28773
9913,4,1.187983,51248
9913,5,1.216901,51248
9913,6,1.23652,28773
9913,7,1.172983,28773
9913,8,1.02679,8003
9913,9,-1.095435,125648
9913,10,-1.218696,125648
9913,11,-1.341957,104258
9913,12,-1.463478,104258
9913,13,-1.585,104258
9913,14,-1.704783,81318
9913,15,-1.824565,81318
9913,16,-1.944348,57913
9913,17,-2.062391,57913
9913,18,-2.178696,57913
9913,19,-2.295,57913
9913,20,-2.411304,57913
104258,1,1.092946,110328
104258,2,1.178034,69253
104258,3,1.255567,73438
104258,4,1.324294,61503
104258,5,1.387602,108623
104258,6,1.442458,101958
104258,7,1.38918,24923
104258,8,1.239926,87233
104258,9,1.123067,1673
104258,10,1.025851,52668
104258,11,-0.055,123658
104258,12,-1.127626,56388
104258,13,-1.200252,10198
104258,14,-1.271439,121643
104258,15,-1.341187,93278
104258,16,-1.409496,80568
104258,17,-1.477806,7718
104258,18,-1.546115,88163
104258,19,-1.612986,30038
104258,20,-1.676978,57938
125648,1,1.076395,110328
125648,2,1.146306,69253
125648,3,1.210989,73438
125648,4,1.266561,61503
125648,5,1.317268,108623
125648,6,1.361026,101958
125648,7,1.299016,24923
125648,8,1.158895,87233
125648,9,1.049118,1673
125648,10,0.95774,52668
125648,11,-1.122588,123658
125648,12,-1.199785,56388
125648,13,-1.276982,10198
125648,14,-1.352642,121643
125648,15,-1.426767,93278
125648,16,-1.499355,80568
125648,17,-1.571943,7718
125648,18,-1.644531,88163
125648,19,-1.715584,30038
125648,20,-1.783564,57938
104258,1,1.095932,110328
104258,2,1.185616,69253
104258,3,1.267098,73438
104258,4,1.343462,61503
104258,5,1.410223,108623
104258,6,1.465781,101958
104258,7,1.417869,24923
104258,8,1.265709,87233
104258,9,1.146597,1673
104258,10,1.047523,52668
104258,11,0.965144,123658
104258,12,-1.106544,56388
104258,13,-1.177835,10198
104258,14,-1.247715,121643
104258,15,-1.316185,93278
104258,16,-1.383244,80568
104258,17,-1.450303,7718
104258,18,-1.517362,88163
104258,19,-1.583011,30038
104258,20,-1.645839,57938
121643,1,-0.005,51292
121643,2,-0.01,132822
121643,3,-0.015,74232
121643,4,-0.02,83222
121643,5,-0.025,17037
121643,6,-0.03,59197
121643,7,-0.035,126467
121643,8,-0.04,52687
121643,9,-0.045,1382
121643,10,-0.05,89267
121643,11,-0.055,81362
121643,12,-0.06,96862
121643,13,-0.065,104302
121643,14,-0.07,83222
121643,15,-0.075,33157
121643,16,-0.08,71442
121643,17,-0.085,115617
121643,18,-0.09,11457
121643,19,-0.095,23237
121643,20,-0.1,51292
69253,1,-0.005,51292
69253,2,-0.01,132822
69253,3,-0.015,74232
69253,4,-0.02,83222
69253,5,-0.025,17037
69253,6,-0.03,59197
69253,7,-0.035,126467
69253,8,-0.04,52687
69253,9,-0.045,1382
69253,10,-0.05,89267
69253,11,-0.055,81362
69253,12,-0.06,96862
69253,13,-0.065,104302
69253,14,-0.07,83222
69253,15,-0.075,33157
69253,16,-0.08,71442
69253,17,-0.085,115617
69253,18,-0.09,11457
69253,19,-0.095,23237
69253,20,-0.1,51292
93278,1,-0.005,51292
93278,2,-0.01,132822
93278,3,-0.015,74232
93278,4,-0.02,83222
93278,5,-0.025,17037
93278,6,-0.03,59197
93278,7,-0.035,126467
93278,8,-0.04,52687
93278,9,-0.045,1382
93278,10,-0.05,89267
93278,11,-0.055,81362
93278,12,-0.06,96862
93278,13,-0.065,104302
93278,14,-0.07,83222
93278,15,-0.075,33157
93278,16,-0.08,71442
93278,17,-0.085,115617
93278,18,-0.09,11457
93278,19,-0.095,23237
93278,20,-0.1,51292
96862,1,0.995665,120902
96862,2,0.990665,127722
96862,3,0.985665,32087
96862,4,0.980665,2327
96862,5,0.975665,134077
96862,6,0.970665,126327
96862,7,0.965665,97962
96862,8,0.960665,23097
96862,9,0.955665,89127
96862,10,0.950665,132682
96862,11,0.945665,16122
96862,12,0.940665,36892
96862,13,0.935665,57817
96862,14,0.930665,57817
96862,15,0.925665,57817
96862,16,0.920665,36892
96862,17,0.915665,16122
96862,18,0.910665,132682
96862,19,0.905665,111602
96862,20,0.900665,111602
74232,1,0.997165,120902
74232,2,0.992165,127722
74232,3,0.987165,32087
74232,4,0.982165,2327
74232,5,0.977165,134077
74232,6,0.972165,126327
74232,7,0.967165,97962
74232,8,0.962165,23097
74232,9,0.957165,89127
74232,10,0.952165,132682
74232,11,0.947165,16122
74232,12,0.942165,36892
74232,13,0.937165,57817
74232,14,0.932165,57817
74232,15,0.927165,57817
74232,16,0.922165,36892
74232,17,0.917165,16122
74232,18,0.912165,132682
74232,19,0.907165,111602
74232,20,0.902165,111602
23237,1,-0.005,120902
23237,2,-0.01,127722
23237,3,-0.015,32087
23237,4,-0.02,2327
23237,5,-0.025,134077
23237,6,-0.03,126327
23237,7,-0.035,97962
23237,8,-0.04,23097
23237,9,-0.045,89127
23237,10,-0.05,132682
23237,11,-0.055,16122
23237,12,-0.06,36892
23237,13,-0.065,57817
23237,14,-0.07,57817
23237,15,-0.075,57817
23237,16,-0.08,36892
23237,17,-0.085,16122
23237,18,-0.09,132682
23237,19,-0.095,111602
23237,20,-0.1,111602
36892,1,0.997132,17050
36892,2,0.992132,135315
36892,3,0.987132,85405
36892,4,0.982132,41850
36892,5,0.977132,77655
36892,6,0.972132,106640
36892,7,0.967132,59210
36892,8,0.962132,132835
36892,9,0.957132,117955
36892,10,0.952132,57970
36892,11,0.947132,66185
36892,12,0.942132,66185
36892,13,0.937132,37045
36892,14,0.932132,28830
36892,15,0.927132,8060
36892,16,0.922132,125705
36892,17,0.917132,125705
36892,18,0.912132,125705
36892,19,0.907132,125705
36892,20,0.902132,28830
111602,1,0.997896,17050
111602,2,0.992896,135315
111602,3,0.987896,85405
111602,4,0.982896,41850
111602,5,0.977896,77655
111602,6,0.972896,106640
111602,7,0.967896,59210
111602,8,0.962896,132835
111602,9,0.957896,117955
111602,10,0.952896,57970
111602,11,0.947896,66185
111602,12,0.942896,66185
111602,13,0.937896,37045
111602,14,0.932896,28830
111602,15,0.927896,8060
111602,16,0.922896,125705
111602,17,0.917896,125705
111602,18,0.912896,125705
111602,19,0.907896,125705
111602,20,0.902896,28830
132682,1,0.997152,17050
132682,2,0.992152,135315
132682,3,0.987152,85405
132682,4,0.982152,41850
132682,5,0.977152,77655
132682,6,0.972152,106640
132682,7,0.967152,59210
132682,8,0.962152,132835
132682,9,0.957152,117955
132682,10,0.952152,57970
132682,11,0.947152,66185
132682,12,0.942152,66185
132682,13,0.937152,37045
132682,14,0.932152,28830
132682,15,0.927152,8060
132682,16,0.922152,125705
132682,17,0.917152,125705
132682,18,0.912152,125705
132682,19,0.907152,125705
132682,20,0.902152,28830
66185,1,1.007667,102181
66185,2,1.002667,36151
66185,3,0.997667,10421
66185,4,0.992667,129926
66185,5,0.987667,38476
66185,6,0.982667,58006
66185,7,0.977667,91331
66185,8,0.972667,46381
66185,9,0.967667,14761
66185,10,0.962667,106831
66185,11,0.957667,102336
66185,12,0.952667,50566
66185,13,0.947667,21271
66185,14,0.942667,53976
66185,15,0.937667,103111
66185,16,0.932667,97531
66185,17,0.927667,21426
66185,18,0.922667,48861
66185,19,0.917667,50411
66185,20,0.912667,131941
57970,1,1.006888,102181
57970,2,1.003305,36151
57970,3,0.998305,10421
57970,4,0.993305,129926
57970,5,0.988305,38476
57970,6,0.983305,58006
57970,7,0.978305,91331
57970,8,0.973305,46381
57970,9,0.968305,14761
57970,10,0.963305,106831
57970,11,0.958305,102336
57970,12,0.953305,50566
57970,13,0.948305,21271
57970,14,0.943305,53976
57970,15,0.938305,103111
57970,16,0.933305,97531
57970,17,0.928305,21426
57970,18,0.923305,48861
57970,19,0.918305,50411
57970,20,0.913305,131941
77655,1,1.005645,102181
77655,2,1.003342,36151
77655,3,0.998342,10421
77655,4,0.993342,129926
77655,5,0.988342,38476
77655,6,0.983342,58006
77655,7,0.978342,91331
77655,8,0.973342,46381
77655,9,0.968342,14761
77655,10,0.963342,106831
77655,11,0.958342,102336
77655,12,0.953342,50566
77655,13,0.948342,21271
77655,14,0.943342,53976
77655,15,0.938342,103111
77655,16,0.933342,97531
77655,17,0.928342,21426
77655,18,0.923342,48861
77655,19,0.918342,50411
77655,20,0.913342,131941
91331,1,0.99903,23179
91331,2,0.99403,38989
91331,3,0.98903,75879
91331,4,0.98403,60844
91331,5,0.97903,18374
91331,6,0.97403,53869
91331,7,0.96903,59139
91331,8,0.96403,66114
91331,9,0.95903,84
91331,10,0.95403,66114
91331,11,0.94903,16979
91331,12,0.94403,53869
91331,13,0.93903,18374
91331,14,0.93403,114319
91331,15,0.92903,18374
91331,16,0.92403,53869
91331,17,0.91903,38989
91331,18,0.91403,45344
91331,19,0.90903,132764
91331,20,0.90403,81304
50566,1,-0.005,23179
50566,2,-0.01,38989
50566,3,-0.015,75879
50566,4,-0.02,60844
50566,5,-0.025,18374
50566,6,-0.03,53869
50566,7,-0.035,59139
50566,8,-0.04,66114
50566,9,-0.045,84
50566,10,-0.05,66114
50566,11,-0.055,16979
50566,12,-0.06,53869
50566,13,-0.065,18374
50566,14,-0.07,114319
50566,15,-0.075,18374
50566,16,-0.08,53869
50566,17,-0.085,38989
50566,18,-0.09,45344
50566,19,-0.095,132764
50566,20,-0.1,81304
97531,1,-0.005,1324
97531,2,-0.01,38989
97531,3,-0.015,75879
97531,4,-0.02,60844
97531,5,-0.025,18374
97531,6,-0.03,53869
97531,7,-0.035,59139
97531,8,-0.04,66114
97531,9,-0.045,84
97531,10,-0.05,66114
97531,11,-0.055,16979
97531,12,-0.06,53869
97531,13,-0.065,18374
97531,14,-0.07,114319
97531,15,-0.075,18374
97531,16,-0.08,53869
97531,17,-0.085,38989
97531,18,-0.09,45344
97531,19,-0.095,132764
97531,20,-0.1,81304
114319,1,1.12356,132755
114319,2,1.195039,75870
114319,3,1.190039,122370
114319,4,1.185039,54635
114319,5,1.180039,77575
114319,6,1.175039,122370
114319,7,1.170039,48280
114319,8,1.165039,114310
114319,9,1.143518,60835
114319,10,1.064952,53860
114319,11,0.992583,67655
114319,12,-1.068652,126400
114319,13,-1.120516,16195
114319,14,-1.173821,28750
114319,15,-1.21487,105320
114319,16,-1.245826,19450
114319,17,-1.272455,66880
114319,18,-1.290433,22860
114319,19,-1.30841,115860
114319,20,-1.310526,102375
66114,1,1.1266,132755
66114,2,1.163547,75870
66114,3,1.158547,122370
66114,4,1.153547,54635
66114,5,1.148547,77575
66114,6,1.143547,122370
66114,7,1.138547,48280
66114,8,1.133547,114310
66114,9,1.128547,60835
66114,10,1.069775,53860
66114,11,0.997115,67655
66114,12,-1.064307,126400
66114,13,-1.115969,16195
66114,14,-1.169067,28750
66114,15,-1.209961,105320
66114,16,-1.240804,19450
66114,17,-1.26734,66880
66114,18,-1.285262,22860
66114,19,-1.303184,115860
66114,20,-1.304594,102375
60844,1,1.133281,132755
60844,2,1.1556,75870
60844,3,1.1506,122370
60844,4,1.1456,54635
60844,5,1.1406,77575
60844,6,1.1356,122370
60844,7,1.1306,48280
60844,8,1.1256,114310
60844,9,1.1206,60835
60844,10,1.1156,53860
60844,11,1.045453,67655
60844,12,0.981458,126400
60844,13,-1.069804,16195
60844,14,-1.120789,28750
60844,15,-1.160106,105320
60844,16,-1.189815,19450
60844,17,-1.215405,66880
60844,18,-1.232759,22860
60844,19,-1.250113,115860
60844,20,-1.251682,102375
1,1,-0.005,7917
1,2,-0.01,125562
1,3,-0.015,23107
1,4,-0.02,134087
1,5,-0.025,75807
1,6,-1.163803,106497
1,7,-1.314343,60772
1,8,-1.455493,60772
1,9,-1.591948,106497
1,10,-1.721362,11327
1,11,-1.848427,75807
1,12,-1.975493,120912
1,13,-2.097864,46822
1,14,-2.217887,112852
1,15,-2.337911,38917
1,16,-2.457934,83092
1,17,-2.573263,126337
1,18,-2.688592,30392
1,19,-2.799225,74102
1,20,-2.905164,119362
60772,1,1.116348,13505
60772,2,1.243769,103560
60772,3,1.359656,111775
60772,4,1.454151,42335
60772,5,1.449151,39855
60772,6,1.444151,75970
60772,7,1.439151,84650
60772,8,1.434151,23425
60772,9,1.376652,137970
60772,10,1.266623,121695
60772,11,1.174064,27455
60772,12,1.092425,71940
60772,13,1.020963,21875
60772,14,0.957806,99840
60772,15,-1.10005,117200
60772,16,-1.156152,108675
60772,17,-1.210251,126965
